species,scope,required_for_energy_roles,source_record_sha256,qchem_source_input_sha256,elements,spin,orbital_qchem_label,orbital_resolution,orbital_pyscf_name,orbital_definition_sha256,auxiliary_qchem_label,auxiliary_resolution,auxiliary_pyscf_name,auxiliary_definition_sha256,ecp_resolution,ecp_definition_sha256,electron_count,ecp_electrons,orbital_shells,orbital_spherical_aos,auxiliary_shells,auxiliary_spherical_aos,runnable_status
BH9_06_25R1,gscdb137,true,1bab6de6fd723e139b757f4e7259e9372d2d09665f779ec584485ebcbdeabfe8,c0b71eca6d5c0599590dc09043c3727b7dc1ca1a63361e746a21f647a54accb2,B;C;H;Si,0,DEF2-QZVPP,named_alias,def2-qzvpp,8d571a709d333705737913c94ddae0f61c188aa354f20122a41cc8d7a8b0247b,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,69a6ef556300315c8208898895a82d021a7c44d267a0dafd820d5f0c49b6b52b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,116,0,493,1561,1001,3849,runnable_basis_metadata_validated
BH9_06_25R2,gscdb137,true,205dac0539a29256ff158811a9a3163e12e36806d1698077b007839aabc0de24,684ca55a4189c915218f0dcbe18b64d89a529c3adba1f61e97011e1fa4626733,C;H;O,0,DEF2-QZVPP,named_alias,def2-qzvpp,3325df309f448e6bf117946f70514e3d743fd559b8e8ebfca75c41289f1330f1,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,52,0,179,579,373,1489,runnable_basis_metadata_validated
BH9_06_25TS,gscdb137,true,1959357bceead9f5f99a804fb6c8fbd2f309a251550a15bd042110674793a49a,ba51ceaeed5787623ee2ee0f20493e983d7c444b0fcc3555bd70ed677a4c1384,B;C;H;O;Si,0,DEF2-QZVPP,named_alias,def2-qzvpp,a4d9f33c5314b0901e4bb06d56a8d8f99ae404578630dff754e90fd67bf8eb24,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,57782c09ed8e719e088d96327299b33c7f4ba9d7dfac4bbc967e203555709a0a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,168,0,672,2140,1374,5338,runnable_basis_metadata_validated
BH9_06_26P,gscdb137,true,9663942283ea115ed39a0577cee5c3e682f54a68546d855897da1c829f44dc46,7f440c2ed5d9664306bb533799c7ddcc6e9554b968090a405f5998ef49c8a85d,B;C;H;O;Si,0,DEF2-QZVPP,named_alias,def2-qzvpp,a4d9f33c5314b0901e4bb06d56a8d8f99ae404578630dff754e90fd67bf8eb24,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,57782c09ed8e719e088d96327299b33c7f4ba9d7dfac4bbc967e203555709a0a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,168,0,672,2140,1374,5338,runnable_basis_metadata_validated
BH9_06_26R1,gscdb137,true,7775a6fb7955d8cea09ea13a89b7f16475f012a4b27c31cf6467c0f98f13e713,99a986c2ff123cd6081d726440af9b9fdbc40f84e4e766dd869fa92a10da3ef5,B;C;H;Si,0,DEF2-QZVPP,named_alias,def2-qzvpp,8d571a709d333705737913c94ddae0f61c188aa354f20122a41cc8d7a8b0247b,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,69a6ef556300315c8208898895a82d021a7c44d267a0dafd820d5f0c49b6b52b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,116,0,493,1561,1001,3849,runnable_basis_metadata_validated
BH9_06_26R2,gscdb137,true,44e98dc174b2cfa27b38ef3a8b25aae36d62e1531a0e093168c198db96b60b6d,cb1b517325ab51a2330aeaf7e1e79c60234e00080074d9d29b904062bac0bc15,C;H;O,0,DEF2-QZVPP,named_alias,def2-qzvpp,3325df309f448e6bf117946f70514e3d743fd559b8e8ebfca75c41289f1330f1,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,cef5a8cc47adbf769a4c522fb33262952cfb202b2873e63b8e16ddeeffd0150b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,52,0,179,579,373,1489,runnable_basis_metadata_validated
BH9_06_26TS,gscdb137,true,9daa6f24642252a812e57bed9de29b866f446f02996b7da288320483f496b03c,9d37822b79ca490802eea8219131b2b4b4b074a62e556a16128c7f52da29f2f3,B;C;H;O;Si,0,DEF2-QZVPP,named_alias,def2-qzvpp,a4d9f33c5314b0901e4bb06d56a8d8f99ae404578630dff754e90fd67bf8eb24,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,57782c09ed8e719e088d96327299b33c7f4ba9d7dfac4bbc967e203555709a0a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,168,0,672,2140,1374,5338,runnable_basis_metadata_validated
BH9_06_27P,gscdb137,true,0886f9923749b191bc7337c8509046e95a0d3d714ad7a0dc5a54203da93d4719,a7dfdcc5bb7ba851ec4c42483c2d765c0f480fbe3c710390ede63cd77e2f5aaf,B;C;H;O;Si,0,DEF2-QZVPP,named_alias,def2-qzvpp,a4d9f33c5314b0901e4bb06d56a8d8f99ae404578630dff754e90fd67bf8eb24,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,57782c09ed8e719e088d96327299b33c7f4ba9d7dfac4bbc967e203555709a0a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,168,0,672,2140,1374,5338,runnable_basis_metadata_validated
BH9_06_27R,gscdb137,true,aa3fc08b5dc47fc4f2addf3fd101fd2bac45c4389fec17493b90e40c4e5dd1cb,b462b989cbfa591f282bb00f848613c58265127b5ce25185ee6dc65a44c65fa1,B;C;H;O;Si,0,DEF2-QZVPP,named_alias,def2-qzvpp,a4d9f33c5314b0901e4bb06d56a8d8f99ae404578630dff754e90fd67bf8eb24,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,57782c09ed8e719e088d96327299b33c7f4ba9d7dfac4bbc967e203555709a0a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,168,0,672,2140,1374,5338,runnable_basis_metadata_validated
BH9_06_27TS,gscdb137,true,724ebd1ba5d7228181d3b2fc380ebe5d161180cc5c1a85f5392a0b22aa54cfbb,d4e2fdb64f6c1caaa600e07ca761f40dc42bc2aca1ce4973c8343ee210b25529,B;C;H;O;Si,0,DEF2-QZVPP,named_alias,def2-qzvpp,a4d9f33c5314b0901e4bb06d56a8d8f99ae404578630dff754e90fd67bf8eb24,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,57782c09ed8e719e088d96327299b33c7f4ba9d7dfac4bbc967e203555709a0a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,168,0,672,2140,1374,5338,runnable_basis_metadata_validated
BH9_06_28P,gscdb137,true,11f64170a5a89dc97245acb6fde220647fab732c039076271db3b1e8999fcb87,f3e8dfc7554c6042dc3ac1d24edebdd1d6dc08137e25231cde765295762a36a1,B;C;H;O;Si,0,DEF2-QZVPP,named_alias,def2-qzvpp,a4d9f33c5314b0901e4bb06d56a8d8f99ae404578630dff754e90fd67bf8eb24,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,57782c09ed8e719e088d96327299b33c7f4ba9d7dfac4bbc967e203555709a0a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,168,0,672,2140,1374,5338,runnable_basis_metadata_validated
BH9_06_28R,gscdb137,true,19f176372ebce091e201764d0222aefd6dd9ec1051f2332183526aac0b7f0f74,d5811475adac1afb75eccf6ba742863d29c0cc3ac316073b773598f62623f559,B;C;H;O;Si,0,DEF2-QZVPP,named_alias,def2-qzvpp,a4d9f33c5314b0901e4bb06d56a8d8f99ae404578630dff754e90fd67bf8eb24,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,57782c09ed8e719e088d96327299b33c7f4ba9d7dfac4bbc967e203555709a0a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,168,0,672,2140,1374,5338,runnable_basis_metadata_validated
BH9_06_28TS,gscdb137,true,3f8c546fad4e83ec6cf4a15db54cc8c767714315d336d87a859cbe002952bf41,0ca5c3743b321da4718ecb0a99249afeba5ca42bf948b9950188f54a2b4e2fb8,B;C;H;O;Si,0,DEF2-QZVPP,named_alias,def2-qzvpp,a4d9f33c5314b0901e4bb06d56a8d8f99ae404578630dff754e90fd67bf8eb24,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,57782c09ed8e719e088d96327299b33c7f4ba9d7dfac4bbc967e203555709a0a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,168,0,672,2140,1374,5338,runnable_basis_metadata_validated
BH9_06_29P,gscdb137,true,b1cfa509bf205970aa85d120f3626f6d661c2f2af19a3acb1eeec048a5720124,c02cd7180ab153c64d4a3e29c16ee7c313a07960073e836dbea56e02a32fc88c,B;C;H;O;Si,0,DEF2-QZVPP,named_alias,def2-qzvpp,a4d9f33c5314b0901e4bb06d56a8d8f99ae404578630dff754e90fd67bf8eb24,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,57782c09ed8e719e088d96327299b33c7f4ba9d7dfac4bbc967e203555709a0a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,168,0,672,2140,1374,5338,runnable_basis_metadata_validated
BH9_06_29R,gscdb137,true,190cae6bc06fd68b2285652b57b3395e7d796eb01df348d866b37260bb463581,c458515748325bba2fc989f2a6ecb62e9e0116d53f781a06dc083341807e104e,B;C;H;O;Si,0,DEF2-QZVPP,named_alias,def2-qzvpp,a4d9f33c5314b0901e4bb06d56a8d8f99ae404578630dff754e90fd67bf8eb24,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,57782c09ed8e719e088d96327299b33c7f4ba9d7dfac4bbc967e203555709a0a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,168,0,672,2140,1374,5338,runnable_basis_metadata_validated
BH9_06_29TS,gscdb137,true,3406758fd87fe122c4ecb70ca8a79c0e1380af60d01453b94c3d0ca96e6e2412,fa1ce1842c7f64c7c6d3c487ae1cf4c8c95160e4c9701a2191dd41d895a7b5f6,B;C;H;O;Si,0,DEF2-QZVPP,named_alias,def2-qzvpp,a4d9f33c5314b0901e4bb06d56a8d8f99ae404578630dff754e90fd67bf8eb24,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,57782c09ed8e719e088d96327299b33c7f4ba9d7dfac4bbc967e203555709a0a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,168,0,672,2140,1374,5338,runnable_basis_metadata_validated
BH9_06_2P,gscdb137,true,4ca8e7e72d7e214152cddfc73e4bd60bd8b4cd3848866d75d0f40878c32ed0ec,a51f23dd4cef21a5c952e5186dfc1fbc5bbdfb76501c513c24f4949fa7396993,C;H;Si,1,DEF2-QZVPP,named_alias,def2-qzvpp,6f762e092a23c297860f11ab5e3da35da0e8c8f576aa5b23f70a6ef50892d91a,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,38f9e9817eed69465d6a0523344ccef5ac959d2b2d01e35705e055b6b5933193,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,57,0,237,745,477,1813,runnable_basis_metadata_validated
BH9_06_2R1,gscdb137,true,107f23b7574a17b317f9150148c9d7002d9e5d25604f6464e058fa4592766df1,f9617558f13bf796589eb7e2145f36496b752ad325d0ca71d3df14b819b24bae,C;H,0,DEF2-QZVPP,named_alias,def2-qzvpp,4c9de629c8b9a0c7797888475e7f35b1bcead8e9d95fca6d22ecb9f4446c65c2,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,37be8f8e54d5e0bf1a1472dbff3d2525d2531103e5c4f187cf6161bdd9fe930a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,16,0,74,234,150,574,runnable_basis_metadata_validated
BH9_06_2R2,gscdb137,true,a12a5e5ea2ce9c66ec4f1a1375e9941ff81456f3b29d83fa46b5582fd9d6caba,79a77b27d7a1a08c0da9cdce71df2dcb9c67d78d978a448d46aafd2c737e8683,C;H;Si,1,DEF2-QZVPP,named_alias,def2-qzvpp,6f762e092a23c297860f11ab5e3da35da0e8c8f576aa5b23f70a6ef50892d91a,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,38f9e9817eed69465d6a0523344ccef5ac959d2b2d01e35705e055b6b5933193,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,41,0,163,511,327,1239,runnable_basis_metadata_validated
BH9_06_2TS,gscdb137,true,af2a277c3a7969cd755b222aecaa776864cca0ba1ca57578ef61cb41e548016d,e93330b954029e75b30087db75e2034a55af3502ad6dc6c9418e170eed5872b5,C;H;Si,1,DEF2-QZVPP,named_alias,def2-qzvpp,6f762e092a23c297860f11ab5e3da35da0e8c8f576aa5b23f70a6ef50892d91a,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,38f9e9817eed69465d6a0523344ccef5ac959d2b2d01e35705e055b6b5933193,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,57,0,237,745,477,1813,runnable_basis_metadata_validated
BH9_06_30P,gscdb137,true,b4de444dbd4964e227cd97e4cdb05d7133b103ce655e7b32be6ad473a8339c50,67392ad4eaab4d0fd5abf9e41c397fea9edef38bea3996ea7131229db3a5fcbb,B;C;H;O;Si,0,DEF2-QZVPP,named_alias,def2-qzvpp,a4d9f33c5314b0901e4bb06d56a8d8f99ae404578630dff754e90fd67bf8eb24,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,57782c09ed8e719e088d96327299b33c7f4ba9d7dfac4bbc967e203555709a0a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,168,0,672,2140,1374,5338,runnable_basis_metadata_validated
BH9_06_30R,gscdb137,true,2b52e85a60cc8ce4e1e1a0dbca79f89f3cccc8b1befa985a89b49b370bc23e9b,48348981941ba50ca230d860729c65b5a9ea25c15b30d47f88dd372e1d7da08d,B;C;H;O;Si,0,DEF2-QZVPP,named_alias,def2-qzvpp,a4d9f33c5314b0901e4bb06d56a8d8f99ae404578630dff754e90fd67bf8eb24,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,57782c09ed8e719e088d96327299b33c7f4ba9d7dfac4bbc967e203555709a0a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,168,0,672,2140,1374,5338,runnable_basis_metadata_validated
BH9_06_30TS,gscdb137,true,be989f5813bd5135672165681fd0c4572052d9b8c1e2da86baf608bb2e866e7e,caf9f06766389cbafb965df7045124d907ac088bdd8ed9c45924d35da0e29aa1,B;C;H;O;Si,0,DEF2-QZVPP,named_alias,def2-qzvpp,a4d9f33c5314b0901e4bb06d56a8d8f99ae404578630dff754e90fd67bf8eb24,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,57782c09ed8e719e088d96327299b33c7f4ba9d7dfac4bbc967e203555709a0a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,168,0,672,2140,1374,5338,runnable_basis_metadata_validated
BH9_06_31P,gscdb137,true,c030cb51c2834a64bf0e650dc2e55df0d6f48dfc90ef20f72635fca4f1ec4321,5d935785af2f4ccc06735d51dbcf5d85747943923e3cefad1c5fafd0952b14be,C;H;Si,1,DEF2-QZVPP,named_alias,def2-qzvpp,6f762e092a23c297860f11ab5e3da35da0e8c8f576aa5b23f70a6ef50892d91a,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,38f9e9817eed69465d6a0523344ccef5ac959d2b2d01e35705e055b6b5933193,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,175,0,676,2128,1363,5205,runnable_basis_metadata_validated
BH9_06_31R1,gscdb137,true,5dd89445c9f38e47033c5aad90c90a754b0f0b7a1835325ef42a1512f0fef88f,708c4ed7576b0112a844cf774027b7d740b4eec005f99fddad049f3d805882e5,C;H,0,DEF2-QZVPP,named_alias,def2-qzvpp,4c9de629c8b9a0c7797888475e7f35b1bcead8e9d95fca6d22ecb9f4446c65c2,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,37be8f8e54d5e0bf1a1472dbff3d2525d2531103e5c4f187cf6161bdd9fe930a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,38,0,165,525,337,1305,runnable_basis_metadata_validated
BH9_06_31R2,gscdb137,true,98efa81e98ba73917c42fa03cb0d7e89eeed6aa8f35749083a68c8cf07ec8d51,c499b84515801104207ccc5c7f69da2c9316e37a1a8c61e6118e79fdb2f6e7fa,C;H;Si,1,DEF2-QZVPP,named_alias,def2-qzvpp,6f762e092a23c297860f11ab5e3da35da0e8c8f576aa5b23f70a6ef50892d91a,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,38f9e9817eed69465d6a0523344ccef5ac959d2b2d01e35705e055b6b5933193,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,137,0,511,1603,1026,3900,runnable_basis_metadata_validated
BH9_06_31TS,gscdb137,true,95224d7526aa594e660423484b5ead21e816845ad1be74ba473ea73627cd2c3f,84f11e499b05e2cf6ad8d2a72a29d46fd210cf0e35dd45b549c4b8fc52073aee,C;H;Si,1,DEF2-QZVPP,named_alias,def2-qzvpp,6f762e092a23c297860f11ab5e3da35da0e8c8f576aa5b23f70a6ef50892d91a,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,38f9e9817eed69465d6a0523344ccef5ac959d2b2d01e35705e055b6b5933193,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,175,0,676,2128,1363,5205,runnable_basis_metadata_validated
BH9_06_32P,gscdb137,true,17f7414da3f2fb7721288b4abea9aa54542c3d9701c6d39209dbc0e1f9e3e474,98ae518603de7126dc34361cfdf3811ad3c68dc9fe182793dc4f2cfbf131059c,C;F;H;Si,1,DEF2-QZVPP,named_alias,def2-qzvpp,13766d57fb3fb9de3aeab9d399da237758ea323c72feb8b40a971dd2622ceb5c,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,59d5ca08d1b8101871be2a8dc96e8996f01792dd6d2ba96ca0a1f79366220c5b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,185,0,703,2215,1419,5427,runnable_basis_metadata_validated
BH9_06_32R1,gscdb137,true,e2549fcd2d422b708acd4a6cd8047a13f819110785643a12406540e308ab7cb9,5d06617bd738065793fb279fc382ede35d098492bc395822397b93bba598062c,C;F;H,0,DEF2-QZVPP,named_alias,def2-qzvpp,03c0ed448ebd0942ce3e416d95bf45424b6157e50a415c88e533783eac1d1b1e,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,3d57214cce9da58390bd0ee9d53a578a33f245a6e5d2d7ec2a2d70a18b957abd,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,48,0,192,612,393,1527,runnable_basis_metadata_validated
BH9_06_32R2,gscdb137,true,c076c3dd4cd3271e47e4314a9859ae9ca62febadcc9d4717a1f98507a7725567,c499b84515801104207ccc5c7f69da2c9316e37a1a8c61e6118e79fdb2f6e7fa,C;H;Si,1,DEF2-QZVPP,named_alias,def2-qzvpp,6f762e092a23c297860f11ab5e3da35da0e8c8f576aa5b23f70a6ef50892d91a,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,38f9e9817eed69465d6a0523344ccef5ac959d2b2d01e35705e055b6b5933193,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,137,0,511,1603,1026,3900,runnable_basis_metadata_validated
BH9_06_32TS,gscdb137,true,d6268e7c28227e80b641de6f9370c8fdc1ab864405e1381d0439e71efd2d37ec,fa9db1f8e2f0b7cf73e717f8a5946f6fe62cc1a30c76a68df0c131784056f379,C;F;H;Si,1,DEF2-QZVPP,named_alias,def2-qzvpp,13766d57fb3fb9de3aeab9d399da237758ea323c72feb8b40a971dd2622ceb5c,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,59d5ca08d1b8101871be2a8dc96e8996f01792dd6d2ba96ca0a1f79366220c5b,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,185,0,703,2215,1419,5427,runnable_basis_metadata_validated
BH9_06_33P1,gscdb137,true,11109bd728e5593c00a5d6d2e00563c1222e61a914d31806847e48c03cc63b10,c499b84515801104207ccc5c7f69da2c9316e37a1a8c61e6118e79fdb2f6e7fa,C;H;Si,1,DEF2-QZVPP,named_alias,def2-qzvpp,6f762e092a23c297860f11ab5e3da35da0e8c8f576aa5b23f70a6ef50892d91a,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,38f9e9817eed69465d6a0523344ccef5ac959d2b2d01e35705e055b6b5933193,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,137,0,511,1603,1026,3900,runnable_basis_metadata_validated
BH9_06_33P2,gscdb137,true,0a9c2d489ca95e92ed8511bfb1c9620f2a51e744a527f0241e2dab82fd422213,672e857262621f2cba93b080d4687bb518e0a46f483c44d7c5f888f8b3223873,C;Cl;H,0,DEF2-QZVPP,named_alias,def2-qzvpp,1c56892795c03e5689648bf1e0d306bd64788149e0beafd8d22b9c401cc7bb72,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,b631ed14e7f63a95fa659b15c2224fbb023ecd1cc31d1df60dfce4e4305cd02a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,64,0,234,742,476,1840,runnable_basis_metadata_validated
BH9_06_33R1,gscdb137,true,faece5d5bd0c155c503d4ca214fb793a3e57f87b65dfc1d893793ec40395b8b7,3e9f43e97a521b2dad5bbd7324588ffbe9f71b66e1e541f5e2ea4992db3d598f,C;H;Si,0,DEF2-QZVPP,named_alias,def2-qzvpp,6f762e092a23c297860f11ab5e3da35da0e8c8f576aa5b23f70a6ef50892d91a,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,38f9e9817eed69465d6a0523344ccef5ac959d2b2d01e35705e055b6b5933193,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,138,0,521,1633,1045,3965,runnable_basis_metadata_validated
BH9_06_33R2,gscdb137,true,c3fac5de7935a9ab5e7e0722b70636488e39142a851b8d9eff8c6ec17be078ad,824e1b733e6785fc84fb4e543a0ea1613b440ab67405e0b98e52316a0b659bae,C;Cl;H,1,DEF2-QZVPP,named_alias,def2-qzvpp,1c56892795c03e5689648bf1e0d306bd64788149e0beafd8d22b9c401cc7bb72,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,b631ed14e7f63a95fa659b15c2224fbb023ecd1cc31d1df60dfce4e4305cd02a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,63,0,224,712,457,1775,runnable_basis_metadata_validated
BH9_06_33TS,gscdb137,true,8e532f813461ed4f0fdeee43c8a1f49e9cae916d6b092a6f3d40d6bf7159624e,77a2ff9e3eb950fb94fc1a9619f35bddcc238517aa37b764af903aa3b016d248,C;Cl;H;Si,1,DEF2-QZVPP,named_alias,def2-qzvpp,75089309b78400ec1544bfe3b1568d3a9583b96fcf4f99069edd7440ecba5e27,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,7a77dac0e406fad339da6df747f0eabf2b1b72e443211b8648650415e937d5e8,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,201,0,745,2345,1502,5740,runnable_basis_metadata_validated
BH9_06_34P,gscdb137,true,601da39174e1e6963626f3852ea2ac336b03acdece36e45b0f14067b7395ecb8,c6da3f18f41122fe38e68029ee8f1c81ee09e378b17aa0535ce334d5dbcdef18,C;H;Si,1,DEF2-QZVPP,named_alias,def2-qzvpp,6f762e092a23c297860f11ab5e3da35da0e8c8f576aa5b23f70a6ef50892d91a,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,38f9e9817eed69465d6a0523344ccef5ac959d2b2d01e35705e055b6b5933193,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,185,0,733,2305,1476,5622,runnable_basis_metadata_validated
BH9_06_34R1,gscdb137,true,36c4e99d6d343e23164752b7c19c754f695177c58be5a773a269fd3fedb73c6c,108596e68ee201f9a3a716d9e79ad4b2c4b6f4c9e094fa440f19f282e0517462,C;H,0,DEF2-QZVPP,named_alias,def2-qzvpp,4c9de629c8b9a0c7797888475e7f35b1bcead8e9d95fca6d22ecb9f4446c65c2,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,37be8f8e54d5e0bf1a1472dbff3d2525d2531103e5c4f187cf6161bdd9fe930a,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,48,0,222,702,450,1722,runnable_basis_metadata_validated
BH9_06_34R2,gscdb137,true,33f0fe6ca763dcf5a684bfc41e31f294e0ada9862a12fa25e596df01449d0ac8,c499b84515801104207ccc5c7f69da2c9316e37a1a8c61e6118e79fdb2f6e7fa,C;H;Si,1,DEF2-QZVPP,named_alias,def2-qzvpp,6f762e092a23c297860f11ab5e3da35da0e8c8f576aa5b23f70a6ef50892d91a,rimp2-def2-QZVPPD,hash_pinned_qchem_named_library,rimp2-def2-QZVPPD,38f9e9817eed69465d6a0523344ccef5ac959d2b2d01e35705e055b6b5933193,not_applicable,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,137,0,511,1603,1026,3900,runnable_basis_metadata_validated
