species,scope,gscdb137_dataset_count,gscdb137_datasets,gscdb137_reaction_uses,auxiliary_dataset_count,auxiliary_datasets,auxiliary_reaction_uses,charge,multiplicity,atom_count,basis,aux_basis_corr,scf_algorithm,xc_grid,num_basis,num_pairs,qchem_input,primary_orbital_dir,primary_qarchive,working_orbital_dir,working_qarchive,working_staged_ok
17_methane-ethane_1p4_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,13,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,519,105245,qchem_inputs/17_methane-ethane_1p4_dim_A21x12.in,True,True,True,True,True
17_methane-ethane_1p6_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,13,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,519,98651,qchem_inputs/17_methane-ethane_1p6_dim_A21x12.in,True,True,True,True,True
17_methane-ethane_2p0_dim_A21x12,gscdb137,1,A19Rel6,1,0,,0,0,1,13,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,519,91065,qchem_inputs/17_methane-ethane_2p0_dim_A21x12.in,True,True,True,True,True
17a_oxazolidinone_dimAB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,22,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1098,425269,qchem_inputs/17a_oxazolidinone_dimAB_3B-69.in,True,True,True,True,True
17a_oxazolidinone_dimAC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,22,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1098,425269,qchem_inputs/17a_oxazolidinone_dimAC_3B-69.in,True,True,True,True,True
17a_oxazolidinone_dimBC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,22,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1098,434961,qchem_inputs/17a_oxazolidinone_dimBC_3B-69.in,True,True,True,True,True
17a_oxazolidinone_monA_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,11,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,549,145405,qchem_inputs/17a_oxazolidinone_monA_3B-69.in,True,True,True,True,True
17a_oxazolidinone_monB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,11,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,549,145405,qchem_inputs/17a_oxazolidinone_monB_3B-69.in,True,True,True,True,True
17a_oxazolidinone_monC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,11,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,549,145405,qchem_inputs/17a_oxazolidinone_monC_3B-69.in,True,True,True,True,True
17a_oxazolidinone_trim_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,33,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1647,849284,qchem_inputs/17a_oxazolidinone_trim_3B-69.in,True,True,True,True,True
17b_oxazolidinone_dimAB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,22,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1098,425269,qchem_inputs/17b_oxazolidinone_dimAB_3B-69.in,True,True,True,True,True
17b_oxazolidinone_dimAC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,22,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1098,443284,qchem_inputs/17b_oxazolidinone_dimAC_3B-69.in,True,True,True,True,True
17b_oxazolidinone_dimBC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,22,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1098,498822,qchem_inputs/17b_oxazolidinone_dimBC_3B-69.in,True,True,True,True,True
17b_oxazolidinone_monA_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,11,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,549,145405,qchem_inputs/17b_oxazolidinone_monA_3B-69.in,True,True,True,True,True
17b_oxazolidinone_monB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,11,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,549,145405,qchem_inputs/17b_oxazolidinone_monB_3B-69.in,True,True,True,True,True
17b_oxazolidinone_monC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,11,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,549,145405,qchem_inputs/17b_oxazolidinone_monC_3B-69.in,True,True,True,True,True
17b_oxazolidinone_trim_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,33,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1647,931160,qchem_inputs/17b_oxazolidinone_trim_3B-69.in,True,True,True,True,True
17c_oxazolidinone_dimAB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,22,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1098,442657,qchem_inputs/17c_oxazolidinone_dimAB_3B-69.in,True,True,True,True,True
17c_oxazolidinone_dimAC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,22,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1098,498822,qchem_inputs/17c_oxazolidinone_dimAC_3B-69.in,True,True,True,True,True
17c_oxazolidinone_dimBC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,22,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1098,373106,qchem_inputs/17c_oxazolidinone_dimBC_3B-69.in,True,True,True,True,True
17c_oxazolidinone_monA_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,11,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,549,145405,qchem_inputs/17c_oxazolidinone_monA_3B-69.in,True,True,True,True,True
17c_oxazolidinone_monB_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,11,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,549,145405,qchem_inputs/17c_oxazolidinone_monB_3B-69.in,True,True,True,True,True
17c_oxazolidinone_monC_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,11,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,549,145405,qchem_inputs/17c_oxazolidinone_monC_3B-69.in,True,True,True,True,True
17c_oxazolidinone_trim_3B-69,gscdb137,1,3B-69,1,0,,0,0,1,33,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1647,878370,qchem_inputs/17c_oxazolidinone_trim_3B-69.in,True,True,True,True,True
17prod1_CR20,gscdb137,1,CR20,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,367,64475,qchem_inputs/17prod1_CR20.in,True,True,True,True,True
17prod2_CR20,gscdb137,1,CR20,1,0,,0,0,1,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,291,42674,qchem_inputs/17prod2_CR20.in,True,True,True,True,True
17prod_DIE60,gscdb137,1,DIE60,1,0,,0,0,1,19,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,837,312852,qchem_inputs/17prod_DIE60.in,True,True,True,True,True
17react_CR20,gscdb137,1,CR20,1,0,,0,0,1,13,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,658,194862,qchem_inputs/17react_CR20.in,True,True,True,True,True
17react_CRBH20,gscdb137,1,CRBH14,1,0,,0,0,1,13,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,658,194862,qchem_inputs/17react_CRBH20.in,True,True,True,True,True
17react_DIE60,gscdb137,1,DIE60,1,0,,0,0,1,19,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,837,305216,qchem_inputs/17react_DIE60.in,True,True,True,True,True
17ts_CRBH20,gscdb137,1,CRBH14,1,0,,0,0,1,13,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,658,182405,qchem_inputs/17ts_CRBH20.in,True,True,True,True,True
180_BzBz_T-5p2_dim_NBC10,gscdb137,1,NBC10,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1152,498960,qchem_inputs/180_BzBz_T-5p2_dim_NBC10.in,True,True,True,True,True
181_BzBz_T-5p3_dim_NBC10,gscdb137,1,NBC10,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1152,493846,qchem_inputs/181_BzBz_T-5p3_dim_NBC10.in,True,True,True,True,True
182_BzBz_T-5p4_dim_NBC10,gscdb137,1,NBC10,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1152,490470,qchem_inputs/182_BzBz_T-5p4_dim_NBC10.in,True,True,True,True,True
183_BzBz_T-5p5_dim_NBC10,gscdb137,1,NBC10,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1152,486274,qchem_inputs/183_BzBz_T-5p5_dim_NBC10.in,True,True,True,True,True
184_BzBz_T-5p6_dim_NBC10,gscdb137,1,NBC10,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1152,481634,qchem_inputs/184_BzBz_T-5p6_dim_NBC10.in,True,True,True,True,True
185_BzBz_T-6p0_dim_NBC10,gscdb137,1,NBC10,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1152,465606,qchem_inputs/185_BzBz_T-6p0_dim_NBC10.in,True,True,True,True,True
186_BzBz_T-6p5_dim_NBC10,gscdb137,1,NBC10,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1152,450226,qchem_inputs/186_BzBz_T-6p5_dim_NBC10.in,True,True,True,True,True
187_BzBz_T-7p0_dim_NBC10,gscdb137,1,NBC10,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1152,439830,qchem_inputs/187_BzBz_T-7p0_dim_NBC10.in,True,True,True,True,True
188_BzBz_T-7p5_dim_NBC10,gscdb137,1,NBC10,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1152,429038,qchem_inputs/188_BzBz_T-7p5_dim_NBC10.in,True,True,True,True,True
189_BzBz_T-8p0_dim_NBC10,gscdb137,1,NBC10,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1152,416758,qchem_inputs/189_BzBz_T-8p0_dim_NBC10.in,True,True,True,True,True
189_h_W4-11,gscdb137,1,AlkAtom19,19,0,,0,0,2,1,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,33,614,qchem_inputs/189_h_W4-11.in,True,True,True,True,True
18_240-120-SP_Pentane14,gscdb137,1,Pentane13,1,0,,0,0,1,17,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,711,229654,qchem_inputs/18_240-120-SP_Pentane14.in,True,True,True,True,True
18_Benzene_H2S_3p200_BzDC215,gscdb137,1,BzDC215,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,721,244136,qchem_inputs/18_Benzene_H2S_3p200_BzDC215.in,True,True,True,True,True
18_Benzene_H2S_3p300_BzDC215,gscdb137,1,BzDC215,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,721,242886,qchem_inputs/18_Benzene_H2S_3p300_BzDC215.in,True,True,True,True,True
18_Benzene_H2S_3p400_BzDC215,gscdb137,1,BzDC215,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,721,241779,qchem_inputs/18_Benzene_H2S_3p400_BzDC215.in,True,True,True,True,True
18_Benzene_H2S_3p500_BzDC215,gscdb137,1,BzDC215,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,721,240657,qchem_inputs/18_Benzene_H2S_3p500_BzDC215.in,True,True,True,True,True
18_Benzene_H2S_3p600_BzDC215,gscdb137,1,BzDC215,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,721,239835,qchem_inputs/18_Benzene_H2S_3p600_BzDC215.in,True,True,True,True,True
18_Benzene_H2S_3p650_BzDC215,gscdb137,1,BzDC215,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,721,239591,qchem_inputs/18_Benzene_H2S_3p650_BzDC215.in,True,True,True,True,True
18_Benzene_H2S_3p700_BzDC215,gscdb137,1,BzDC215,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,721,239151,qchem_inputs/18_Benzene_H2S_3p700_BzDC215.in,True,True,True,True,True
18_Benzene_H2S_3p750_BzDC215,gscdb137,1,BzDC215,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,721,238419,qchem_inputs/18_Benzene_H2S_3p750_BzDC215.in,True,True,True,True,True
18_Benzene_H2S_3p800_BzDC215,gscdb137,1,BzDC215,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,721,237735,qchem_inputs/18_Benzene_H2S_3p800_BzDC215.in,True,True,True,True,True
18_Benzene_H2S_3p850_BzDC215,gscdb137,1,BzDC215,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,721,237177,qchem_inputs/18_Benzene_H2S_3p850_BzDC215.in,True,True,True,True,True
18_Benzene_H2S_3p900_BzDC215,gscdb137,1,BzDC215,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,721,236710,qchem_inputs/18_Benzene_H2S_3p900_BzDC215.in,True,True,True,True,True
18_Benzene_H2S_4p000_BzDC215,gscdb137,1,BzDC215,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,721,235413,qchem_inputs/18_Benzene_H2S_4p000_BzDC215.in,True,True,True,True,True
18_Benzene_H2S_4p100_BzDC215,gscdb137,1,BzDC215,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,721,233771,qchem_inputs/18_Benzene_H2S_4p100_BzDC215.in,True,True,True,True,True
18_Benzene_H2S_4p200_BzDC215,gscdb137,1,BzDC215,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,721,232372,qchem_inputs/18_Benzene_H2S_4p200_BzDC215.in,True,True,True,True,True
18_Benzene_H2S_4p300_BzDC215,gscdb137,1,BzDC215,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,721,230851,qchem_inputs/18_Benzene_H2S_4p300_BzDC215.in,True,True,True,True,True
18_Benzene_H2S_4p500_BzDC215,gscdb137,1,BzDC215,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,721,227315,qchem_inputs/18_Benzene_H2S_4p500_BzDC215.in,True,True,True,True,True
18_Benzene_H2S_4p750_BzDC215,gscdb137,1,BzDC215,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,721,224195,qchem_inputs/18_Benzene_H2S_4p750_BzDC215.in,True,True,True,True,True
18_Benzene_H2S_5p000_BzDC215,gscdb137,1,BzDC215,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,721,220109,qchem_inputs/18_Benzene_H2S_5p000_BzDC215.in,True,True,True,True,True
18_Benzene_H2S_5p250_BzDC215,gscdb137,1,BzDC215,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,721,217030,qchem_inputs/18_Benzene_H2S_5p250_BzDC215.in,True,True,True,True,True
18_Benzene_H2S_5p500_BzDC215,gscdb137,1,BzDC215,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,721,214327,qchem_inputs/18_Benzene_H2S_5p500_BzDC215.in,True,True,True,True,True
18_Benzene_H2S_6p000_BzDC215,gscdb137,1,BzDC215,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,721,209166,qchem_inputs/18_Benzene_H2S_6p000_BzDC215.in,True,True,True,True,True
18_Benzene_H2S_6p500_BzDC215,gscdb137,1,BzDC215,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,721,205547,qchem_inputs/18_Benzene_H2S_6p500_BzDC215.in,True,True,True,True,True
18_Benzene_H2S_7p000_BzDC215,gscdb137,1,BzDC215,1,0,,0,0,1,15,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,721,200196,qchem_inputs/18_Benzene_H2S_7p000_BzDC215.in,True,True,True,True,True
18_Benzene_H2S_monA_BzDC215,gscdb137,1,BzDC215,23,0,,0,0,1,12,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,576,159036,qchem_inputs/18_Benzene_H2S_monA_BzDC215.in,True,True,True,True,True
18_Benzene_H2S_monB_BzDC215,gscdb137,1,BzDC215,23,0,,0,0,1,3,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,145,10840,qchem_inputs/18_Benzene_H2S_monB_BzDC215.in,True,True,True,True,True
18_Br-_SF2_dim_Bauza30,gscdb137,1,Bauza30,1,0,,0,-1,1,4,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,309,43379,qchem_inputs/18_Br-_SF2_dim_Bauza30.in,True,True,True,True,True
18_Br-_SF2_monA_Bauza30,gscdb137,1,Bauza30,1,0,,0,-1,1,1,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,98,5045,qchem_inputs/18_Br-_SF2_monA_Bauza30.in,True,True,True,True,True
18_Br-_SF2_monB_Bauza30,gscdb137,1,Bauza30,1,0,,0,0,1,3,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,211,22409,qchem_inputs/18_Br-_SF2_monB_Bauza30.in,True,True,True,True,True
18_C24CageD3d_C20C24,gscdb137,1,C20C246,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1512,1068948,qchem_inputs/18_C24CageD3d_C20C24.in,True,True,True,True,True
18_C2H2_H2O_OH2__pi_dim_HW30,gscdb137,1,HW30,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,324,50541,qchem_inputs/18_C2H2_H2O_OH2__pi_dim_HW30.in,True,True,True,True,True
18_C2H2_H2O_OH2__pi_monA_HW30,gscdb137,1,HW30,1,0,,0,0,1,4,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,192,18798,qchem_inputs/18_C2H2_H2O_OH2__pi_monA_HW30.in,True,True,True,True,True
18_C2H2_H2O_OH2__pi_monB_HW30,gscdb137,1,HW30,1,0,,0,0,1,3,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,132,9017,qchem_inputs/18_C2H2_H2O_OH2__pi_monB_HW30.in,True,True,True,True,True
18_C_Platonic24,gscdb137,1,PlatonicTAE6,6,0,,0,0,3,1,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,63,2146,qchem_inputs/18_C_Platonic24.in,True,True,True,True,True
18_ClBrNCH_XB18,gscdb137,1,XB25,1,0,,0,0,1,5,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,336,46946,qchem_inputs/18_ClBrNCH_XB18.in,True,True,True,True,True
18_H2ONH3_HB49,gscdb137,1,HB49,1,0,,0,0,1,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,294,41178,qchem_inputs/18_H2ONH3_HB49.in,True,True,True,True,True
18_HF-C_dim_CT20,gscdb137,1,CT20,1,0,,0,0,1,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,360,56856,qchem_inputs/18_HF-C_dim_CT20.in,True,True,True,True,True
18_HF-C_monA_CT20,gscdb137,1,CT20,1,0,,0,0,1,4,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,261,34291,qchem_inputs/18_HF-C_monA_CT20.in,True,True,True,True,True
18_HF-C_monB_CT20,gscdb137,1,CT20,1,0,,0,0,1,2,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,99,5136,qchem_inputs/18_HF-C_monB_CT20.in,True,True,True,True,True
18_Isomer8_FmH2O10,gscdb137,1,FmH2O10,1,0,,0,-1,1,31,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1386,704732,qchem_inputs/18_Isomer8_FmH2O10.in,True,True,True,True,True
18_Isomer8_Styrene45,gscdb137,1,Styrene42,1,0,,0,0,1,16,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,768,272549,qchem_inputs/18_Isomer8_Styrene45.in,True,True,True,True,True
18_Isomer8_mon10_FmH2O10,gscdb137,1,FmH2O10,1,0,,0,0,1,3,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,132,9017,qchem_inputs/18_Isomer8_mon10_FmH2O10.in,True,True,True,True,True
18_Isomer8_mon11_FmH2O10,gscdb137,1,FmH2O10,1,0,,0,-1,1,1,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,66,2344,qchem_inputs/18_Isomer8_mon11_FmH2O10.in,True,True,True,True,True
18_Isomer8_mon1_FmH2O10,gscdb137,1,FmH2O10,1,0,,0,0,1,3,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,132,9017,qchem_inputs/18_Isomer8_mon1_FmH2O10.in,True,True,True,True,True
18_Isomer8_mon2_FmH2O10,gscdb137,1,FmH2O10,1,0,,0,0,1,3,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,132,9017,qchem_inputs/18_Isomer8_mon2_FmH2O10.in,True,True,True,True,True
18_Isomer8_mon3_FmH2O10,gscdb137,1,FmH2O10,1,0,,0,0,1,3,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,132,9017,qchem_inputs/18_Isomer8_mon3_FmH2O10.in,True,True,True,True,True
18_Isomer8_mon4_FmH2O10,gscdb137,1,FmH2O10,1,0,,0,0,1,3,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,132,9017,qchem_inputs/18_Isomer8_mon4_FmH2O10.in,True,True,True,True,True
18_Isomer8_mon5_FmH2O10,gscdb137,1,FmH2O10,1,0,,0,0,1,3,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,132,9017,qchem_inputs/18_Isomer8_mon5_FmH2O10.in,True,True,True,True,True
18_Isomer8_mon6_FmH2O10,gscdb137,1,FmH2O10,1,0,,0,0,1,3,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,132,9017,qchem_inputs/18_Isomer8_mon6_FmH2O10.in,True,True,True,True,True
18_Isomer8_mon7_FmH2O10,gscdb137,1,FmH2O10,1,0,,0,0,1,3,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,132,9017,qchem_inputs/18_Isomer8_mon7_FmH2O10.in,True,True,True,True,True
18_Isomer8_mon8_FmH2O10,gscdb137,1,FmH2O10,1,0,,0,0,1,3,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,132,9017,qchem_inputs/18_Isomer8_mon8_FmH2O10.in,True,True,True,True,True
18_Isomer8_mon9_FmH2O10,gscdb137,1,FmH2O10,1,0,,0,0,1,3,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,132,9017,qchem_inputs/18_Isomer8_mon9_FmH2O10.in,True,True,True,True,True
18_MeNH2rad+_HNBrBDE18,gscdb137,1,HNBrBDE18,1,0,,0,1,2,7,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,291,42989,qchem_inputs/18_MeNH2rad+_HNBrBDE18.in,True,True,True,True,True
18_OH_TA13,gscdb137,1,TA13,1,0,,0,0,2,2,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,99,5136,qchem_inputs/18_OH_TA13.in,True,True,True,True,True
18_O_AE18,gscdb137,1,AE18,1,0,,0,0,3,1,AUG-CC-PCV5Z,rimp2-def2-QZVPPD,GDM,000500000974,181,16961,qchem_inputs/18_O_AE18.in,True,True,True,True,True
18_Product4_EIE22,gscdb137,1,EIE22,1,0,,0,0,1,12,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,582,155119,qchem_inputs/18_Product4_EIE22.in,True,True,True,True,True
18_Rxn8_TS_0cat_WCPT27,gscdb137,1,WCPT26,1,0,,0,0,1,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,304,46476,qchem_inputs/18_Rxn8_TS_0cat_WCPT27.in,True,True,True,True,True
18_formamide_ch3sh_dim_DS14,gscdb137,1,DS14,1,0,,0,0,1,12,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,565,141757,qchem_inputs/18_formamide_ch3sh_dim_DS14.in,True,True,True,True,True
18_formamide_ch3sh_monA_DS14,gscdb137,1,DS14,1,0,,0,0,1,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,274,37950,qchem_inputs/18_formamide_ch3sh_monA_DS14.in,True,True,True,True,True
18_formamide_ch3sh_monB_DS14,gscdb137,1,DS14,1,0,,0,0,1,6,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,291,42658,qchem_inputs/18_formamide_ch3sh_monB_DS14.in,True,True,True,True,True
18_gly50-ring-big_dim_HSG,gscdb137,1,HSG,1,0,,0,0,1,24,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,1188,504911,qchem_inputs/18_gly50-ring-big_dim_HSG.in,True,True,True,True,True
18_gly50-ring-big_monA_HSG,gscdb137,1,HSG,1,0,,0,0,1,13,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,645,188153,qchem_inputs/18_gly50-ring-big_monA_HSG.in,True,True,True,True,True
18_gly50-ring-big_monB_HSG,gscdb137,1,HSG,1,0,,0,0,1,11,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,543,142055,qchem_inputs/18_gly50-ring-big_monB_HSG.in,True,True,True,True,True
18_isomer8_H2O20Bind10,gscdb137,1,H2O20Rel9,1,0,,0,0,1,60,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,2640,1937032,qchem_inputs/18_isomer8_H2O20Bind10.in,True,True,True,True,True
18_isomer8_mon10_H2O20Bind10,gscdb137,1,H2O20Rel9,1,0,,0,0,1,3,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,132,9017,qchem_inputs/18_isomer8_mon10_H2O20Bind10.in,True,True,True,True,True
18_isomer8_mon11_H2O20Bind10,gscdb137,1,H2O20Rel9,1,0,,0,0,1,3,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,132,9017,qchem_inputs/18_isomer8_mon11_H2O20Bind10.in,True,True,True,True,True
18_isomer8_mon12_H2O20Bind10,gscdb137,1,H2O20Rel9,1,0,,0,0,1,3,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,132,9017,qchem_inputs/18_isomer8_mon12_H2O20Bind10.in,True,True,True,True,True
18_isomer8_mon13_H2O20Bind10,gscdb137,1,H2O20Rel9,1,0,,0,0,1,3,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,132,9017,qchem_inputs/18_isomer8_mon13_H2O20Bind10.in,True,True,True,True,True
18_isomer8_mon14_H2O20Bind10,gscdb137,1,H2O20Rel9,1,0,,0,0,1,3,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,132,9017,qchem_inputs/18_isomer8_mon14_H2O20Bind10.in,True,True,True,True,True
18_isomer8_mon15_H2O20Bind10,gscdb137,1,H2O20Rel9,1,0,,0,0,1,3,def2-QZVPPD,rimp2-def2-QZVPPD,GDM,000099000590,132,9017,qchem_inputs/18_isomer8_mon15_H2O20Bind10.in,True,True,True,True,True
