reaction,dataset,scope,coefficient_fitting,model_selection,overfitting_diagnostic,final_assessment,objective_weight,stoichiometric_species_count
BHDIV10_10,BHDIV7,gscdb137,true,true,false,false,16,2
BHPERI_3,BHPERI11,gscdb137,true,true,false,false,30,2
BHPERI_8,BHPERI11,gscdb137,true,true,false,false,30,3
BHPERI_9,BHPERI11,gscdb137,true,true,false,false,30,2
BHPERI_10,BHPERI11,gscdb137,true,true,false,false,30,2
BHPERI_20,BHPERI11,gscdb137,true,true,false,false,30,3
BHPERI_21,BHPERI11,gscdb137,true,true,false,false,30,3
BHPERI_22,BHPERI11,gscdb137,true,true,false,false,30,3
BHPERI_23,BHPERI11,gscdb137,true,true,false,false,30,3
BHPERI_24,BHPERI11,gscdb137,true,true,false,false,30,3
BHPERI_25,BHPERI11,gscdb137,true,true,false,false,30,3
BHPERI_26,BHPERI11,gscdb137,true,true,false,false,30,3
BHROT27_1,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_2,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_3,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_4,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_5,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_6,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_7,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_8,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_9,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_10,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_11,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_12,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_13,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_14,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_15,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_16,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_17,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_18,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_19,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_20,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_21,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_22,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_23,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_24,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_25,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_26,BHROT27,gscdb137,false,true,false,false,,2
BHROT27_27,BHROT27,gscdb137,false,true,false,false,,2
BSR36_1,BSR36,gscdb137,true,true,false,false,8,3
BSR36_2,BSR36,gscdb137,true,true,false,false,8,3
BSR36_3,BSR36,gscdb137,true,true,false,false,8,3
BSR36_4,BSR36,gscdb137,true,true,false,false,8,3
BSR36_5,BSR36,gscdb137,true,true,false,false,8,3
BSR36_6,BSR36,gscdb137,true,true,false,false,8,3
BSR36_7,BSR36,gscdb137,true,true,false,false,8,3
BSR36_8,BSR36,gscdb137,true,true,false,false,8,3
BSR36_9,BSR36,gscdb137,true,true,false,false,8,3
BSR36_10,BSR36,gscdb137,true,true,false,false,8,3
BSR36_11,BSR36,gscdb137,true,true,false,false,8,3
BSR36_12,BSR36,gscdb137,true,true,false,false,8,3
BSR36_13,BSR36,gscdb137,true,true,false,false,8,3
BSR36_14,BSR36,gscdb137,true,true,false,false,8,3
BSR36_15,BSR36,gscdb137,true,true,false,false,8,3
BSR36_16,BSR36,gscdb137,true,true,false,false,8,3
BSR36_17,BSR36,gscdb137,true,true,false,false,8,3
BSR36_18,BSR36,gscdb137,true,true,false,false,8,3
BSR36_19,BSR36,gscdb137,true,true,false,false,8,3
BSR36_20,BSR36,gscdb137,true,true,false,false,8,3
BSR36_21,BSR36,gscdb137,true,true,false,false,8,3
BSR36_22,BSR36,gscdb137,true,true,false,false,8,3
BSR36_23,BSR36,gscdb137,true,true,false,false,8,3
BSR36_24,BSR36,gscdb137,true,true,false,false,8,3
BSR36_25,BSR36,gscdb137,true,true,false,false,8,3
BSR36_26,BSR36,gscdb137,true,true,false,false,8,3
BSR36_27,BSR36,gscdb137,true,true,false,false,8,3
BSR36_28,BSR36,gscdb137,true,true,false,false,8,3
BSR36_29,BSR36,gscdb137,true,true,false,false,8,3
BSR36_30,BSR36,gscdb137,true,true,false,false,8,3
BSR36_31,BSR36,gscdb137,true,true,false,false,8,3
BSR36_32,BSR36,gscdb137,true,true,false,false,8,3
BSR36_33,BSR36,gscdb137,true,true,false,false,8,3
BSR36_34,BSR36,gscdb137,true,true,false,false,8,3
BSR36_35,BSR36,gscdb137,true,true,false,false,8,3
BSR36_36,BSR36,gscdb137,true,true,false,false,8,3
BUT14DIOL_1,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_2,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_3,BUT14DIOL,gscdb137,true,true,false,false,200,2
BUT14DIOL_4,BUT14DIOL,gscdb137,true,true,false,false,200,2
BUT14DIOL_5,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_6,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_7,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_8,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_9,BUT14DIOL,gscdb137,true,true,false,false,200,2
BUT14DIOL_10,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_11,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_12,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_13,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_14,BUT14DIOL,gscdb137,true,true,false,false,200,2
BUT14DIOL_15,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_16,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_17,BUT14DIOL,gscdb137,true,true,false,false,200,2
BUT14DIOL_18,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_19,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_20,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_21,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_22,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_23,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_24,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_25,BUT14DIOL,gscdb137,true,true,false,false,200,2
BUT14DIOL_26,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_27,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_28,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_29,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_30,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_31,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_32,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_33,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_34,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_35,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_36,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_37,BUT14DIOL,gscdb137,true,true,false,false,200,2
BUT14DIOL_38,BUT14DIOL,gscdb137,true,true,false,false,200,2
BUT14DIOL_39,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_40,BUT14DIOL,gscdb137,true,true,false,false,200,2
BUT14DIOL_41,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_42,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_43,BUT14DIOL,gscdb137,true,true,false,false,200,2
BUT14DIOL_44,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_45,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_46,BUT14DIOL,gscdb137,true,true,false,false,200,2
BUT14DIOL_47,BUT14DIOL,gscdb137,true,true,false,false,200,2
BUT14DIOL_48,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_49,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_50,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_51,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_52,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_53,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_54,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_55,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_56,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_57,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_58,BUT14DIOL,gscdb137,true,true,false,false,200,2
BUT14DIOL_59,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_60,BUT14DIOL,gscdb137,true,true,false,false,200,2
BUT14DIOL_61,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_62,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_63,BUT14DIOL,gscdb137,false,true,false,false,,2
BUT14DIOL_64,BUT14DIOL,gscdb137,false,true,false,false,,2
Bauza30_1,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_2,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_3,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_4,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_5,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_6,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_7,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_8,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_9,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_10,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_11,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_12,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_13,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_14,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_15,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_16,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_17,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_18,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_19,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_20,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_21,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_22,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_23,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_24,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_25,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_26,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_27,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_28,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_29,Bauza30,gscdb137,true,true,false,false,20,3
Bauza30_30,Bauza30,gscdb137,true,true,false,false,20,3
BzDC215_1,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_2,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_3,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_4,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_5,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_6,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_7,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_8,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_9,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_10,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_11,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_12,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_13,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_14,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_15,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_16,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_17,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_18,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_19,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_20,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_21,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_22,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_23,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_24,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_25,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_26,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_27,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_28,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_29,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_30,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_31,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_32,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_33,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_34,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_35,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_36,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_37,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_38,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_39,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_40,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_41,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_42,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_43,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_44,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_45,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_46,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_47,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_48,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_49,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_50,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_51,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_52,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_53,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_54,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_55,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_56,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_57,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_58,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_59,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_60,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_61,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_62,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_63,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_64,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_65,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_66,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_67,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_68,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_69,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_70,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_71,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_72,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_73,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_74,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_75,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_76,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_77,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_78,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_79,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_80,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_81,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_82,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_83,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_84,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_85,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_86,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_87,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_88,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_89,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_90,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_91,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_92,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_93,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_94,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_95,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_96,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_97,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_98,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_99,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_100,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_101,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_102,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_103,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_104,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_105,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_106,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_107,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_108,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_109,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_110,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_111,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_112,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_113,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_114,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_115,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_116,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_117,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_118,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_119,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_120,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_121,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_122,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_123,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_124,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_125,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_126,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_127,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_128,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_129,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_130,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_131,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_132,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_133,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_134,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_135,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_136,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_137,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_138,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_139,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_140,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_141,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_142,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_143,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_144,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_145,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_146,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_147,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_148,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_149,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_150,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_151,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_152,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_153,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_154,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_155,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_156,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_157,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_158,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_159,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_160,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_161,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_162,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_163,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_164,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_165,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_166,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_167,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_168,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_169,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_170,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_171,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_172,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_173,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_174,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_175,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_176,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_177,BzDC215,gscdb137,false,true,false,false,,3
BzDC215_178,BzDC215,gscdb137,false,true,false,false,,3
