species,scope,snapshot_input,input_sha256,molecule_block_sha256,geometry_payload_sha256,charge,multiplicity,atom_count,real_atom_count,ghost_atom_count,elements,manifest_orbital_basis,qchem_rem_basis,basis_block_sha256,basis_block_bytes,manifest_auxiliary_basis,qchem_rem_auxiliary_basis,auxiliary_basis_block_sha256,auxiliary_basis_block_bytes,qchem_rem_ecp,ecp_block_sha256,ecp_block_bytes,coefficient_fitting,model_selection,overfitting_diagnostic,final_assessment,qchem_unrestricted,orbital_files_used
Dip146_BH2+,gscdb137,species/Dip146_BH2+/input0,c839f82b41359682cd0de57bd7379207e16066252c738faa1bd0b34118bab505,ffff1e9a294ca05592d77acbb0cb76be5fd14165d9c61a63a5753453d5ece34f,e952ad3b6e6363cfb0cce8d124349633283c478872bc1de44a5f005e325a1114,0,1,2,2,0,B;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_BH2-,gscdb137,species/Dip146_BH2-/input0,eef2b8ed1b7ea3cf8cbc39ec820e7edc3427b8ef66107f725b0b066bce86a7dc,ffff1e9a294ca05592d77acbb0cb76be5fd14165d9c61a63a5753453d5ece34f,e952ad3b6e6363cfb0cce8d124349633283c478872bc1de44a5f005e325a1114,0,1,2,2,0,B;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_BH22+,gscdb137,species/Dip146_BH22+/input0,6c7496731950c44a3669f271d69602b4c4258da8574b54db2a8d194bacd02553,518063247ee933082f3a5ab2ec2ba637c427aa922495f1db488cc6457dfd6d39,c4ec86ad815ac6ec192d5a0bf4d9eaf21c680b2ea11dfbf041dcdaa66eadaa4d,0,2,3,3,0,B;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_BH22-,gscdb137,species/Dip146_BH22-/input0,df29c7cc3ca2bbd12d7855ffb8a271f7ad0bb056dac3de8f499b4abd14f84985,518063247ee933082f3a5ab2ec2ba637c427aa922495f1db488cc6457dfd6d39,c4ec86ad815ac6ec192d5a0bf4d9eaf21c680b2ea11dfbf041dcdaa66eadaa4d,0,2,3,3,0,B;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_BH2Cl2+,gscdb137,species/Dip146_BH2Cl2+/input0,9f63f6a0cf758e1d9bbc000d573c2edb2029ea9e107a68260123cc9eb0a58f91,127673c770e2953402bfa9be1aaa0daa5476c928a7a7dfa313f3f587e19df2dc,89b07749f24a903c8d7b0d8e86edb25c806739308f0c2b818c20e8a65e7749db,0,1,4,4,0,B;Cl;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,true,true,false,false,True,false
Dip146_BH2Cl2-,gscdb137,species/Dip146_BH2Cl2-/input0,931f8fbf0a81923a58486c4d41e5245d93c10caf172925757837cfe01034ef6d,127673c770e2953402bfa9be1aaa0daa5476c928a7a7dfa313f3f587e19df2dc,89b07749f24a903c8d7b0d8e86edb25c806739308f0c2b818c20e8a65e7749db,0,1,4,4,0,B;Cl;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,true,true,false,false,True,false
Dip146_BH2F2+,gscdb137,species/Dip146_BH2F2+/input0,dbd3804a8782c030cff3395632e0088daf5cd3a0be56b9abb2ab7b5d4b72c3ba,8f4e72397f94c09bb3dd778382fc7cb43a6fda5732a57a6785a79892e77bd5d7,10eea23a7d2ceb9570cbb36e05c7ea4cb0bc1f431cc166b0bf942778259a6f5f,0,1,4,4,0,B;F;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_BH2F2-,gscdb137,species/Dip146_BH2F2-/input0,ed016f0120a6084655e279350f0769217e7f36d9b924c36efce39dcaea623ecb,8f4e72397f94c09bb3dd778382fc7cb43a6fda5732a57a6785a79892e77bd5d7,10eea23a7d2ceb9570cbb36e05c7ea4cb0bc1f431cc166b0bf942778259a6f5f,0,1,4,4,0,B;F;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_BHCl22+,gscdb137,species/Dip146_BHCl22+/input0,e057427a31e7485f7d047969f895a4157a619b5380d31ec7a2da772052d05988,a41fdc290049b3f3f54a8688c552b812a6fa78bd718c0e99ac7c722034a8fd28,819a7a181d0ec43d7ac5bfbb04d9b29b19e10e367a388fe837c751adcb2c0cfb,0,1,4,4,0,B;Cl;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_BHCl22-,gscdb137,species/Dip146_BHCl22-/input0,8c2e52e911cd12f85e9c98d6feecf0d784c2d8c51fe4f3e92f03fe1abfce7d47,a41fdc290049b3f3f54a8688c552b812a6fa78bd718c0e99ac7c722034a8fd28,819a7a181d0ec43d7ac5bfbb04d9b29b19e10e367a388fe837c751adcb2c0cfb,0,1,4,4,0,B;Cl;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_BHF22+,gscdb137,species/Dip146_BHF22+/input0,d05a2bbea49abaf2c3d1d144923e1c1b65f01a93534b856df0a2b0e23385ba45,04503af0d4bbc093b199de5c0ccdf05bb4d6d3a50bcc9f6ed9b210078219ccb2,07046a1a478fa133ac28999f63d060b2a0401d0f83c98f199cbb6ce84a8f0198,0,1,4,4,0,B;F;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,true,true,false,false,True,false
Dip146_BHF22-,gscdb137,species/Dip146_BHF22-/input0,8a0af29d7a35a44d7a80787b9947f920eca236949c23b1f3b5b47671464b5789,04503af0d4bbc093b199de5c0ccdf05bb4d6d3a50bcc9f6ed9b210078219ccb2,07046a1a478fa133ac28999f63d060b2a0401d0f83c98f199cbb6ce84a8f0198,0,1,4,4,0,B;F;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,true,true,false,false,True,false
Dip146_BN2+,gscdb137,species/Dip146_BN2+/input0,38d08e22e30844418302f8c91c3c1ae5b4ec60e94b8a4201f4eaa1b3993bcd92,02b40a6c4954d0e0415680a83b72c00e86c1ea56c6476a7db834522bc293c7e8,b18030f32e326100a8ebe16a82306704bce1f6560fe136bb71b9777652db5ea0,0,3,2,2,0,B;N,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_BN2-,gscdb137,species/Dip146_BN2-/input0,b1cec7844c811ba2462bbc084c2f143c1422df12b3e1e4656dc0b91b8d0ab470,02b40a6c4954d0e0415680a83b72c00e86c1ea56c6476a7db834522bc293c7e8,b18030f32e326100a8ebe16a82306704bce1f6560fe136bb71b9777652db5ea0,0,3,2,2,0,B;N,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_BO2+,gscdb137,species/Dip146_BO2+/input0,d58a97157de7506132b7ae8a27aa00ce003f2fb3f45dc1e13bea51f65245b6c6,f312e0345723f7a905bbb436d12df0ce9d70fd02e88db2ae9711dfa45acc195f,abaad46fe079a9da46be3ef648e4e3c34976349dc7e192b251492c9313d7baf3,0,2,2,2,0,B;O,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_BO2-,gscdb137,species/Dip146_BO2-/input0,12ac8b00e50f0ee990b03c9a50d31e35268c042d425c44fc517130f38966fedf,f312e0345723f7a905bbb436d12df0ce9d70fd02e88db2ae9711dfa45acc195f,abaad46fe079a9da46be3ef648e4e3c34976349dc7e192b251492c9313d7baf3,0,2,2,2,0,B;O,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_BS2+,gscdb137,species/Dip146_BS2+/input0,b36510d2dbf7223d56b6efb988cb1dcba7e1d1f2145a6de98c9fcd3764da20f8,6dfe00157bde7f76c657db23d9d69107bcdccd0fc9f57d5a44ae19bdeb6474d6,94476971d885262cb4847b71f635cf30fde81dfbb5cdc0d3f8633bc044af1fac,0,2,2,2,0,B;S,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,true,true,false,false,True,false
Dip146_BS2-,gscdb137,species/Dip146_BS2-/input0,9daafc2187cda2a3fc5f99bec7acf79dadf4f80112ea1017ed92a681df9cfe28,6dfe00157bde7f76c657db23d9d69107bcdccd0fc9f57d5a44ae19bdeb6474d6,94476971d885262cb4847b71f635cf30fde81dfbb5cdc0d3f8633bc044af1fac,0,2,2,2,0,B;S,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,true,true,false,false,True,false
Dip146_BeH2+,gscdb137,species/Dip146_BeH2+/input0,e4064ca8f7f6739f2d849b58a0073c1883da8ca10b43bc4e6bc1cf07b3a1c43a,2157ea89a98db23abc79831b439b3449792af01328e68c20ee2f5b86703cded8,358c99c09a282a78758ce5490930127ecc9e76b143b81b4a43755c6962c0de34,0,2,2,2,0,Be;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_BeH2-,gscdb137,species/Dip146_BeH2-/input0,12ce724fa2b2e3c96f7ddedfd1251a93ad206406e36bd897b3c91df0cbc04e5d,2157ea89a98db23abc79831b439b3449792af01328e68c20ee2f5b86703cded8,358c99c09a282a78758ce5490930127ecc9e76b143b81b4a43755c6962c0de34,0,2,2,2,0,Be;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_C2H2+,gscdb137,species/Dip146_C2H2+/input0,52c4103840639de9f5cf7fe6296edf220ce2e71573deca312db8580d816a4ac4,ac6a1fa7608fe5e5a140406e57283a75d3672f7f32c0a6834ffd49b41050b8d8,7b016143228f15b32114bbcd27f6e46fb35c1fdc83ede8e7b159af98b073dd6f,0,2,3,3,0,C;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_C2H2-,gscdb137,species/Dip146_C2H2-/input0,3bafdd0724192a28fa7d07e3f73a840dff03d903b4bb8b42b61851368616cf27,ac6a1fa7608fe5e5a140406e57283a75d3672f7f32c0a6834ffd49b41050b8d8,7b016143228f15b32114bbcd27f6e46fb35c1fdc83ede8e7b159af98b073dd6f,0,2,3,3,0,C;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_C2H30+,gscdb137,species/Dip146_C2H30+/input0,c0341eb2e2dd7a833e42e89b135a7a9cbd8ce821d3fdde5748dc0730b9295f8d,d2d612d8f53b4c462ec13658f886191890840d110470be32c6a7c664b59896cc,f152e0dbf6de45d88aa1454e8889e8dacad3b9ed2d87db568fdbec5e1bb94844,0,2,5,5,0,C;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_C2H30-,gscdb137,species/Dip146_C2H30-/input0,4e85a12f4e1a3f00e23f11ae90a147664554a362759076d7873833a656bfadb9,d2d612d8f53b4c462ec13658f886191890840d110470be32c6a7c664b59896cc,f152e0dbf6de45d88aa1454e8889e8dacad3b9ed2d87db568fdbec5e1bb94844,0,2,5,5,0,C;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_C2H31+,gscdb137,species/Dip146_C2H31+/input0,86d2d0ed1f05795fee063010b410d0a3a8715a64b9b0984a3cfc646f616d7eec,d2d612d8f53b4c462ec13658f886191890840d110470be32c6a7c664b59896cc,f152e0dbf6de45d88aa1454e8889e8dacad3b9ed2d87db568fdbec5e1bb94844,0,2,5,5,0,C;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,true,true,false,false,True,false
Dip146_C2H31-,gscdb137,species/Dip146_C2H31-/input0,dc996de73cb112624033a7fdeb5d694123fe54b734d0adaf80302333101bddb4,d2d612d8f53b4c462ec13658f886191890840d110470be32c6a7c664b59896cc,f152e0dbf6de45d88aa1454e8889e8dacad3b9ed2d87db568fdbec5e1bb94844,0,2,5,5,0,C;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,true,true,false,false,True,false
Dip146_C2H50+,gscdb137,species/Dip146_C2H50+/input0,b10e9a27ed0ccdfad9446c22eca961a6df8eae902b767728f1989bb24f791493,4ce627f17b422c15b69a5ed0455b5c01c2a411b26ba92b675df7ab0da26f0a37,e693388ba61d9f04ae24f0bfb1ad1428e64f48572c4e7198bb89af1e2927beac,0,2,7,7,0,C;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_C2H50-,gscdb137,species/Dip146_C2H50-/input0,d200005002b815be7ff23c9ed80bb03bf7101268e62c00fe304d6e2fae5b5eba,4ce627f17b422c15b69a5ed0455b5c01c2a411b26ba92b675df7ab0da26f0a37,e693388ba61d9f04ae24f0bfb1ad1428e64f48572c4e7198bb89af1e2927beac,0,2,7,7,0,C;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_C2H51+,gscdb137,species/Dip146_C2H51+/input0,492cdae5dd05ad1945983683789bbc32cad268b721e1d5e35adf86d07b22a464,4ce627f17b422c15b69a5ed0455b5c01c2a411b26ba92b675df7ab0da26f0a37,e693388ba61d9f04ae24f0bfb1ad1428e64f48572c4e7198bb89af1e2927beac,0,2,7,7,0,C;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_C2H51-,gscdb137,species/Dip146_C2H51-/input0,65dfa18c0bbbd03e143d6c9c29b77d4060ae2b031e11ed9c43b692a9861aa09b,4ce627f17b422c15b69a5ed0455b5c01c2a411b26ba92b675df7ab0da26f0a37,e693388ba61d9f04ae24f0bfb1ad1428e64f48572c4e7198bb89af1e2927beac,0,2,7,7,0,C;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_CF2+,gscdb137,species/Dip146_CF2+/input0,f381e1b5214d4b531db61acdd426359a101b33260fce452b6fd566dedb2b978f,f1c6bdffa0848f036cd03a804b35c03058cee2d711abb0ec8f80657073a033f2,bd99720eb708141769c3faee7d08280d6be272fbfaf6214bb284080d20128e3f,0,2,2,2,0,C;F,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,true,true,false,false,True,false
Dip146_CF2-,gscdb137,species/Dip146_CF2-/input0,6dec279325dc65c5d4dc90b9eefaa19976e0d7d497f99307b702f7063576d520,f1c6bdffa0848f036cd03a804b35c03058cee2d711abb0ec8f80657073a033f2,bd99720eb708141769c3faee7d08280d6be272fbfaf6214bb284080d20128e3f,0,2,2,2,0,C;F,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,true,true,false,false,True,false
Dip146_CF22+,gscdb137,species/Dip146_CF22+/input0,baa4b162602e5d5f0f90596ebc0959b81d549e8588dd63e94be72eef4013fad5,14eeb6a9068dc5d5fca0192cfd92573c9141f185b87ec888e9830893ed7a5797,1864d0bacf5d5f66c64f04a407862492efd47a126f9870ca37f5a95822e61fb3,0,1,3,3,0,C;F,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_CF22-,gscdb137,species/Dip146_CF22-/input0,c8d6f6df5498af6284fdbdbbefe98020f96f48662b0baa42953dfdb06b7c02bf,14eeb6a9068dc5d5fca0192cfd92573c9141f185b87ec888e9830893ed7a5797,1864d0bacf5d5f66c64f04a407862492efd47a126f9870ca37f5a95822e61fb3,0,1,3,3,0,C;F,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_CH2+,gscdb137,species/Dip146_CH2+/input0,e5fe8b83bbf1788a04b599a203673cfb7b97685f6e018879c23deb3fbaa523eb,6e0328e4c93fabc1f824d418ff4609427eec3ebb2f581695eec633ec496e6f6b,c1c8e4f94b456937eec3a9b9b00b4b83cb048f770eba36d007aad33e68b7a30b,0,2,2,2,0,C;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_CH2-,gscdb137,species/Dip146_CH2-/input0,f4a66ec4c635c5c5ad9c6399d8a2a0790a4a3d26690458a8309c0194724dafbd,6e0328e4c93fabc1f824d418ff4609427eec3ebb2f581695eec633ec496e6f6b,c1c8e4f94b456937eec3a9b9b00b4b83cb048f770eba36d007aad33e68b7a30b,0,2,2,2,0,C;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_CH2BH2+,gscdb137,species/Dip146_CH2BH2+/input0,2644d18d744b19e4af02c9aeb4e6f3167a53356e0a5de7bfb65470c9869c57d6,6c2617fbf4bfff61ef973702c5a85acddbf0ef8449661b9deabe859c084bbdce,7bf98d0f8b2cbe9fb52bddcc010a98c12db49320c98ecf0354dd5c879bbc7147,0,1,5,5,0,B;C;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,true,true,false,false,True,false
Dip146_CH2BH2-,gscdb137,species/Dip146_CH2BH2-/input0,d4a06655b21a6634ef94c327aa455d951ec79052a3d74bc189a6c7eec313e526,6c2617fbf4bfff61ef973702c5a85acddbf0ef8449661b9deabe859c084bbdce,7bf98d0f8b2cbe9fb52bddcc010a98c12db49320c98ecf0354dd5c879bbc7147,0,1,5,5,0,B;C;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,true,true,false,false,True,false
Dip146_CH2BOH0+,gscdb137,species/Dip146_CH2BOH0+/input0,d0aaaac8d3076e41060c0485eae95640bdc59d45f88db38822e110cfcd85510b,bb84724eff628304524d9351e65ff2b93fdaf170489fe14940091e447cf4cae4,f51f44866a6717d1e18ddc3529498e1b6a985dddbb31ce148c965e464878ccdf,0,1,6,6,0,B;C;H;O,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_CH2BOH0-,gscdb137,species/Dip146_CH2BOH0-/input0,bf08b11295b4c293815b2bc1fa424d2c5228e760d14559e83bf68514ce21a7be,bb84724eff628304524d9351e65ff2b93fdaf170489fe14940091e447cf4cae4,f51f44866a6717d1e18ddc3529498e1b6a985dddbb31ce148c965e464878ccdf,0,1,6,6,0,B;C;H;O,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_CH2BOH2+,gscdb137,species/Dip146_CH2BOH2+/input0,07d2f07f2fb0620a8244dfb962f801d87f6a174e02ba83fc7d6ceb14e9d2c7a1,bb84724eff628304524d9351e65ff2b93fdaf170489fe14940091e447cf4cae4,f51f44866a6717d1e18ddc3529498e1b6a985dddbb31ce148c965e464878ccdf,0,1,6,6,0,B;C;H;O,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_CH2BOH2-,gscdb137,species/Dip146_CH2BOH2-/input0,27da0df6cc73e6dff82e4b4692abfaf898451e778b57611944d612202e51fa5a,bb84724eff628304524d9351e65ff2b93fdaf170489fe14940091e447cf4cae4,f51f44866a6717d1e18ddc3529498e1b6a985dddbb31ce148c965e464878ccdf,0,1,6,6,0,B;C;H;O,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_CH2F0+,gscdb137,species/Dip146_CH2F0+/input0,af9ea32841994549fa7c4dfc438f5eba46ac381e4e040c8755e7f07b7b02d382,8341320d05b41da441f1abd8810ad9d5ae96d68aa44c5725e1c952297cbb6ec1,7126f2240b97aa35116f6601c3f7e9933730b656cccf2b8f9218890a5a13c229,0,2,4,4,0,C;F;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,true,true,false,false,True,false
Dip146_CH2F0-,gscdb137,species/Dip146_CH2F0-/input0,93dc8248368a941af1dbe8b6357dc25003c7d61a5100fa600cb4cce4ea158aaf,8341320d05b41da441f1abd8810ad9d5ae96d68aa44c5725e1c952297cbb6ec1,7126f2240b97aa35116f6601c3f7e9933730b656cccf2b8f9218890a5a13c229,0,2,4,4,0,C;F;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,true,true,false,false,True,false
Dip146_CH2F1+,gscdb137,species/Dip146_CH2F1+/input0,d29de3baf9a9b8ee36f1f04efcd539c9d49b5f0339f46833d0b0456eb7bb0c5b,8341320d05b41da441f1abd8810ad9d5ae96d68aa44c5725e1c952297cbb6ec1,7126f2240b97aa35116f6601c3f7e9933730b656cccf2b8f9218890a5a13c229,0,2,4,4,0,C;F;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_CH2F1-,gscdb137,species/Dip146_CH2F1-/input0,6a5ffb0e068643a1b56104c43997f1e54b2566f57377798da50b31e3873177b7,8341320d05b41da441f1abd8810ad9d5ae96d68aa44c5725e1c952297cbb6ec1,7126f2240b97aa35116f6601c3f7e9933730b656cccf2b8f9218890a5a13c229,0,2,4,4,0,C;F;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_CH2NH0+,gscdb137,species/Dip146_CH2NH0+/input0,f94a99e3a5a753a262d9896037ddc88cd92d6cd39f4b884af62fd9d696e57cc3,837020542b826a9c7a405474edfb250f4ae53d347c7f0f77c6134ee8c49b19e7,f201ea6bc9899962e11af7a98902380d3a176b07b5e9e59109468bcfe9d8e265,0,1,5,5,0,C;H;N,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_CH2NH0-,gscdb137,species/Dip146_CH2NH0-/input0,47d52729ffc33102359c07abed2d982b4c1c7881e91e8e77f4ada4c47407ddcb,837020542b826a9c7a405474edfb250f4ae53d347c7f0f77c6134ee8c49b19e7,f201ea6bc9899962e11af7a98902380d3a176b07b5e9e59109468bcfe9d8e265,0,1,5,5,0,C;H;N,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_CH2NH2+,gscdb137,species/Dip146_CH2NH2+/input0,06c9f3e35fb17797bc0f40ad3787075324a28cfd939c9d734a9a5cde2b417111,837020542b826a9c7a405474edfb250f4ae53d347c7f0f77c6134ee8c49b19e7,f201ea6bc9899962e11af7a98902380d3a176b07b5e9e59109468bcfe9d8e265,0,1,5,5,0,C;H;N,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,true,true,false,false,True,false
Dip146_CH2NH2-,gscdb137,species/Dip146_CH2NH2-/input0,bb52dc18712df62e37a9f7c85592962fc33542be67486633382827490735916a,837020542b826a9c7a405474edfb250f4ae53d347c7f0f77c6134ee8c49b19e7,f201ea6bc9899962e11af7a98902380d3a176b07b5e9e59109468bcfe9d8e265,0,1,5,5,0,C;H;N,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,true,true,false,false,True,false
Dip146_CH2PH0+,gscdb137,species/Dip146_CH2PH0+/input0,dbacbbfd97a4829aa1304d767146da12e912604ed18a3ec5553d8c35cc003a34,346a835b40ddb9678a12fff27d255fe4c4e46a1eafaf09110e33d19fc7db72d6,03fd4bf377ed674e1e340e4fd19caf526ea216c2a98b78f52f802270de59feb1,0,1,5,5,0,C;H;P,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_CH2PH0-,gscdb137,species/Dip146_CH2PH0-/input0,ea5ead5716d457db0bef02529ae8caee2b38b67bbd0d62238630d0094bf8e7fe,346a835b40ddb9678a12fff27d255fe4c4e46a1eafaf09110e33d19fc7db72d6,03fd4bf377ed674e1e340e4fd19caf526ea216c2a98b78f52f802270de59feb1,0,1,5,5,0,C;H;P,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_CH2PH2+,gscdb137,species/Dip146_CH2PH2+/input0,b3e6730ffd125a3c8a9e178b99395f73715793081483d01ce42aeb4a03c17cf8,346a835b40ddb9678a12fff27d255fe4c4e46a1eafaf09110e33d19fc7db72d6,03fd4bf377ed674e1e340e4fd19caf526ea216c2a98b78f52f802270de59feb1,0,1,5,5,0,C;H;P,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_CH2PH2-,gscdb137,species/Dip146_CH2PH2-/input0,8c45fe0e71931bb128df5ab096ab4e54ba820edf5ac68e42879710bef196b492,346a835b40ddb9678a12fff27d255fe4c4e46a1eafaf09110e33d19fc7db72d6,03fd4bf377ed674e1e340e4fd19caf526ea216c2a98b78f52f802270de59feb1,0,1,5,5,0,C;H;P,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
Dip146_CH3BH21+,gscdb137,species/Dip146_CH3BH21+/input0,3c50103d7a9d6baf81c7e86beafaacda261862385a32bf26af8adc781d120936,ee074588552eb8d7fb9cef28dd0147f9241b06adee779a437fb77deaf70e9303,71864dd2f2b633542d883dde59f5cb5e7e32951062721e14850121a7369414e0,0,1,7,7,0,B;C;H,AUG-PC-3,AUG-PC-3,,0,rimp2-def2-QZVPPD,rimp2-def2-QZVPPD,,0,,,0,false,true,false,false,True,false
