species,receipt_sha256,files,bytes
15_Benzene_CH4_3p750_BzDC215,8d5dcc0f66935cc5f401eec4aa777a7def27882f69bd3bb7050266d2adb4dc31,9,28437494
15_Benzene_CH4_3p800_BzDC215,db5f14cb2cd0c1d4b37d490a948b1897e1427f4b6adf76d125128483a11fdcde,9,28437494
15_Benzene_CH4_3p850_BzDC215,2aef02836046101d7540f862300e454b348a96827cb8ee293213104302a05be8,9,28437494
15_Benzene_CH4_3p900_BzDC215,f22f07228312348cda69ddedc93056760fd2d39aae18f0383fc91667f7bb6b3d,9,28437494
15_Benzene_CH4_4p000_BzDC215,acc619fde7faa29f5fc2f0dd0289017b17ac3aa9ea2487bd8b73bec5301ffb10,9,28437494
15_Benzene_CH4_4p250_BzDC215,8776c33352997a3abf4ff6e2100929aa71eea0176feed65f5e5606c3f700a259,9,28449846
15_Benzene_CH4_4p500_BzDC215,a8e309159da44a87b4e92ee6430777c50e1e663346ec65c491b090b869b68845,9,28449846
15_Benzene_CH4_4p750_BzDC215,96d1d5d3bb0f7d57d8735ee6c71f299211fddef2c2f7139a53dced34342a202b,9,28449846
15_Benzene_CH4_5p000_BzDC215,8d67587f0680fae0834d7feb1cd44f73c7abdb9a413ceea238ac71eba203ae5a,9,28449846
15_Benzene_CH4_5p500_BzDC215,f47093d7f8ec71e45ba30277bbf68aa41ba2d5cfe4ac93f2b902c55b1caaa29d,9,28449846
15_Benzene_CH4_6p000_BzDC215,a9a639a5fa7dd356579299ca23041ca3960df1626353bee077e4e1a20ea38193,9,28449846
15_Benzene_CH4_6p500_BzDC215,0b14f5ad7bd1b46d9ac6d0131a16ffa83319e6994111bda345395abe28c62775,9,28449846
15_Benzene_CH4_7p000_BzDC215,ba00978338aca4c68a48c87fdc7de6638ad842b18f2240bc60c2a73e375749fb,9,28449846
15_Benzene_CH4_monA_BzDC215,dca529171120bdc914b8837f066e93973e9956268bdd9c1d729ca768e15318a5,9,15872663
15_Benzene_CH4_monB_BzDC215,00e867f989cfc3764582d43f03e30c5e9443d51e019c016d01134c32041f56ac,9,1827538
15_C12H12_Platonic24,818437a6d648af0dbcb8bca21f606766ddf63bbc0c34b0a0a8ba4339b8459081,9,63354091
15_C20CageD3h_C20C24,08491e6195ec9aa1a846b560134b8a7045547ae8677c4e9b96213b510046b778,9,75764271
15_C2H2_H2O_CH__O_dim_HW30,13c588817b397feb10110a1b70dd3aee0a1ba96dd574fa83cd5b086813aafadb,9,5041320
15_C2H2_H2O_CH__O_monA_HW30,b5672f4e3b3ad1eb8fd63b2406e087c9ed14be5e6595ff8b0044f13e76f96a8c,9,1771743
15_C2H2_H2O_CH__O_monB_HW30,6cb165451862c22cee3f49e1f60cb1572d5f581a251f18de0f3484b30ee3c2e8,9,840684
15_CO+_TA13,698160efa303a4923ade97589c1079a7d82b8bf02d5e468259e83fbd1380b66c,9,802985
15_CO_HB49,fbf09a0a361856842845a049390ee545a69077b1b2b03129c74354d5a01a3537,9,802985
15_ClF-E_dim_CT20,62e3d4867de352982e04666a89c70b87b2639eecae8294369a9403141bc2af43,9,7921045
15_ClF-E_monA_CT20,50afe8a462da3c985f161aaf7d0ea61ad374b3523082672d10d1e64e84abe6be,9,3276271
15_ClF-E_monB_CT20,3361f9b1980d4b2017534eb74a6e432e240493d77dd514766a8c3c82a35ae1a5,9,1013673
15_H2-H2_dim_NC15,add7259d977e0761aee93ebb6f16bedb490b19f89af0b3f34ec2647ae8ab3051,9,840751
15_H2-H2_monA_NC15,d74aa5c81dd8bd4a9fa51e2e4850955ff463507835e1cbafe744565507dd6db2,9,212297
15_H2-H2_monB_NC15,bd89bef69eb2100b0e19af383340c3dce0aa7c3be5fa3efe7d70f664128ff757,9,212297
15_H2O5Cl_HW6Cl,413c9d9b708095f816df21595417c169df069b640b30af1c40c534164e6f4ecd,9,26228724
15_H2O5Cl_mon1_HW6Cl,483f018ddefd8bfe7159fac4cd6ddcef76b27f84518e8ee7d2181f590eae874c,9,840684
15_H2O5Cl_mon2_HW6Cl,ffc0888b076c1dcdf1920c1c2a63a4bc75fc9f20a3349b05b05a11d55f4b20c9,9,840684
15_H2O5Cl_mon3_HW6Cl,a31d1e1278ae26b1e41f35d0d43d3f7644001bb3ae79e57476f183c339f644bd,9,840684
15_H2O5Cl_mon4_HW6Cl,d1678f1599741fc98d9e79ebb12f360a56531a5ecd99808c3c6d1a9c367f45a0,9,840684
15_H2O5Cl_mon5_HW6Cl,f6b6d12fe722efa766165462a67846669827c779ae6c68d7ba8a2b8742caf624,9,840684
15_H2O5Cl_mon6_HW6Cl,54445ee5463b27cc2d1d7318a18f42ee4a5d07d4bfa9586301e7af2859509abb,9,302919
15_H2O5F_HW6F,8326418c86f886121eb690d1c98590eb583baaf664cb5a3821a53983aef12269,9,25314356
15_H2O5F_mon1_HW6F,236d78c1e67ba174011824fdb5de70027bdd0758271054abac27f8d0cdc3d06f,9,840684
15_H2O5F_mon2_HW6F,a282d3943d917622f7fc05580322b314d17a92df157fd4ab967ac60c5fc844c6,9,840684
15_H2O5F_mon3_HW6F,e4aac4b249e2a0e8e7d31581d292db8d4a7def17b5b37e0792eb18ad09e034cb,9,840684
15_H2O5F_mon4_HW6F,df6fa5b98f6f48446e7408a8f1aa55621d1d6a6c8cc88f30926e164bd45f9434,9,840684
15_H2O5F_mon5_HW6F,5113d67432569ae1cfff1c6609cf33d540ae347f7339e94fcaff29f69686ad32,9,840684
15_H2O5F_mon6_HW6F,755dc9af56aba7c98afb01a56e50d11516aec6d9c9faee538ca0e5fd55ece4e6,9,212231
15_H3N_ClF_dim_Bauza30,30c19286fce1ac8061d5f9ee5a01b42ac7880214caf99acf66d0135a769e4678,9,4531285
15_H3N_ClF_monA_Bauza30,0a011fc5cfb6b405dbb0a5daee9fbf55d7f05e40808675095e8eab669b130da0,9,1264591
15_H3N_ClF_monB_Bauza30,c3249359073f2c365410962e252318648ab45869d4f3b6773164626611294b82,9,1013673
15_Isomer5_FmH2O10,2ed6b76719c4b5bf9843aae741349c54554198f0421ca4d4b37240ab34732ae1,9,92234081
15_Isomer5_Styrene45,fae54cefa19a0353a045d5a4b6b85d2e41e71c14c856649108d40036d19402a2,9,28203891
15_Isomer5_mon10_FmH2O10,22cdd42ab11a3f19f3c9682210c3fcae81dbeef01ba93a162fba1b7f8350c7b1,9,840684
15_Isomer5_mon11_FmH2O10,29fd1906ae9224a7320729b5f1feb1dd3adb9a6833f0bd83142d82341c47ce1e,9,212231
15_Isomer5_mon1_FmH2O10,4afbfc0c58121850f3b95289280e8d12ca4478ca70fae7d0d14b66de57e05687,9,840684
15_Isomer5_mon2_FmH2O10,0d96d91abc88d6869e7596426b3367fe34230c0205c38055c7437756c2e6c6a9,9,840684
15_Isomer5_mon3_FmH2O10,4d03532abaf7e1c717f8c101c0f81ac3c4a0c4ae1321590d4a7c13ca5e107b93,9,840684
15_Isomer5_mon4_FmH2O10,766611ce0f6526f72c8c985938d11766ace4c8b94f4c37bd2836a9a2f72eebe2,9,840684
15_Isomer5_mon5_FmH2O10,f87593ec2506f0a6a1cf448f711a50390c9885b2851ea8101945df6e2e82c1ba,9,840684
15_Isomer5_mon6_FmH2O10,bb93f967e892fd105723c96396037876e1fa19d543db6061c2099ea20d4d2f23,9,840684
15_Isomer5_mon7_FmH2O10,a34528aaecccd04583d4959db382b82638d08d1a28d73fc10bacd7c53a86bcb6,9,840684
15_Isomer5_mon8_FmH2O10,b41cf0ea43cc9ac130feb5b1e117acf422936fa2d7e98dfe04534b81f9607794,9,840684
15_Isomer5_mon9_FmH2O10,157f35679f284abc6d6a3a96518db20e19b0d1ccda562f7891637a8449303670,9,840684
15_MeNHBr_HNBrBDE18,b76a3113b0ac5c01a6ad43700cfbfcf6dc0225a87c066b70a8b5c6d6d36f63e2,9,6085800
15_Reactant3_EIE22,7f268e9bc560cc6ce3ae2ff31bf057f59504d5093bc7af84f0d27e06bd0c849a,9,17951562
15_Rxn5_TS_0cat_WCPT27,dedc570a26019e27bf7a877f6b0d23e74ed18a811d96dd6a825a8fc456adf0b1,9,6023387
15_asp129-big_dim_HSG,e09787f8c39136eb93ddb8154c30bbca5c02f51c98b33420c2ccf7a2aed4e1e5,9,58065769
15_asp129-big_monA_HSG,3acd3b94d80495c4d3ccbc7b4416a2637f6a987c232b4f259476d05dedbab1c2,9,33818119
15_asp129-big_monB_HSG,4b0ef9c231ab76dc3b645c48f3819efe2386894296aabcce3226c451d6e9b17e,9,3276405
15_ch3sh_h2co_dim_DS14,09c8ee42ddd4277a380186e0bf32082761f13cacc332ef696d6c0f68298829ca,9,10560801
15_ch3sh_h2co_monA_DS14,731a04e89dd945059a67bbddf1eb15010403e84c23f0e0665d12c66f6095e64f,9,3610453
15_ch3sh_h2co_monB_DS14,441a76ee37efe746dd75260d0b93e848d6b3a5ee2ae6d05d21a3777b2561d200,9,1830607
15_isomer5_H2O20Bind10,96bf9399c46cd510ba2072c3e453add0337c643976f8d0a7c49ca349d66c7a12,9,334462311
15_isomer5_mon10_H2O20Bind10,8f4f4a21fb21557283ac0578567f059616d2fabd07849c6c8e5079ddff9a6015,9,840684
15_isomer5_mon11_H2O20Bind10,d3e9ece48edd32b404ddfdb472b2cf383395d7ddb01d3759a32d85d1ace15403,9,840684
15_isomer5_mon12_H2O20Bind10,8b4bab1bade7652f9d22d51b609be5c32bda8def49e113e10c70976a2749c215,9,840684
15_isomer5_mon13_H2O20Bind10,354a652ddd07b069c69bfe965a9b55ab163ff2955901a0467bfa5119dfaceec5,9,840684
15_isomer5_mon14_H2O20Bind10,abee71500883346193b396e1cb5a879b8b490ac351ea2448ba608d359e486ff2,9,840684
15_isomer5_mon15_H2O20Bind10,acf745804637f4daed30ccf6e61a08d6f585d4f2f2fecb1182ff17140e379f70,9,840684
15_isomer5_mon16_H2O20Bind10,c692ab46f1b4fc642dbc95f50e7db8c0ce38a56b7168c24729169edfa22f93b9,9,840684
15_isomer5_mon17_H2O20Bind10,22a9414c48607757179b6e08654a1acf7f475a3d7d98dc2a58d63adb87a56bdc,9,840684
15_isomer5_mon18_H2O20Bind10,6856364f543471e29cb74786aee0f24c1b9f78a48ed7052102bb4ea282951382,9,840684
15_isomer5_mon19_H2O20Bind10,b14e0a2f6d46c77cf85643b99772d80abd84ca6c95fbee12f19e72c07bd71aea,9,840684
15_isomer5_mon1_H2O20Bind10,e712f49d50a14542163de72c93baad8aad8d5dc35638ab601ccb55271f0dcad9,9,840684
15_isomer5_mon20_H2O20Bind10,0439fcefb138af5293c37fd02e48ade12bf223bf87508f3813d02cba9bc5c6b9,9,840684
15_isomer5_mon2_H2O20Bind10,2f1923aa26f1adae5221c2d19a863587ebbfd0eabdfae9ca18b6a3c43ac60e84,9,840684
15_isomer5_mon3_H2O20Bind10,50d239949beee6c34ba7237fcce35e1a8a815e88136d6830b55d44506d473847,9,840684
15_isomer5_mon4_H2O20Bind10,11932f47956830f5ee8234d7e2a8d422b29392b881d5289244829b9a7a0e61ec,9,840684
15_isomer5_mon5_H2O20Bind10,b98a677a78a92cfadd008bc6751624c997b870fc04796e89cdc011f633c455b0,9,840684
15_isomer5_mon6_H2O20Bind10,6d7f652082847f6ece48445281a3f075023c16f94ddae720bb45171d1256403f,9,840684
15_isomer5_mon7_H2O20Bind10,87390f75c57224ae1c8bc11f221cfb39455f3e8fc6e75d495bbb6f758b18878a,9,840684
15_isomer5_mon8_H2O20Bind10,9eebdf96b0f7bd6faa81d24379b81d7bf73383d5d16bdeb6b11ae49cc2d4b906,9,840684
15_isomer5_mon9_H2O20Bind10,1fa6229c514ede348c257a86bab9cef1a96c89fadc6a176cf29ce53a00707f8e,9,840684
15_methane-ethene_0p9_dim_A21x12,ef60a6d55beb697f9d81294083cc3eb6557fe424c58b9a02109c3be78fbd2385,9,9838244
15_methane-ethene_1p0_dim_A21x12,a439a8ab91989ae54b53422b9d912dcf2a0e2afc4703c20b6d676e2a77933cbf,9,9845508
15_methane-ethene_1p1_dim_A21x12,26a78c57e6695cf5c161e64ae8566c015ca12a9afcd3866f3320918ef02cb8af,9,9852772
15_methane-ethene_1p2_dim_A21x12,6d68e3ce11ece5e7376e6c72086d6e8bfe972d58d2118385368d49527b427389,9,9852772
15_methane-ethene_1p4_dim_A21x12,ecde51d197df6febd572a58b780bae7fbcab72e763c4c8b485d2aed32f5238ee,9,9852772
15_methane-ethene_1p6_dim_A21x12,2f22b484040e01d7c5d1ba6c52158f681a83f4e8999befde1642e986c257d2dc,9,9852772
15_methane-ethene_2p0_dim_A21x12,9329455e26c8e8509e7952b4c867fca2bdd2b5560874f5ec2d7a7d415bb5f99e,9,9852772
15_pentane_Alk44,9dbeb6aaaec475898396c1f215068b54c6cfa99cbb444129b6d8fe1ef719df76,9,24165622
15a_cyanoguanidine_dimAB_3B-69,4c27d9d98bca57fe8d6a8dc2abce9f02a0d40ae976ded8d6d7b9edbde5a922ec,9,49958879
15a_cyanoguanidine_dimAC_3B-69,aab530cff7d5f531e409feea5784b700ff57c3f254afe04112966f4a8d361bf4,9,49958879
15a_cyanoguanidine_dimBC_3B-69,8278ee05748c3f594147250f5df408d021bf7a845c1266f23714524154d6de71,9,49958879
15a_cyanoguanidine_monA_3B-69,cd50fbee2b8e5500abad758de2e0fa84152b075a430be210c0dd595cc038dceb,9,12495649
15a_cyanoguanidine_monB_3B-69,908426feda92d48b18d7269e7a5ea1137b528d68fb21e5219bd0442740fb79bb,9,12495649
15a_cyanoguanidine_monC_3B-69,8b1fe669196bcaa09823cbdef9488eaf2350af815d97e07f2ff0769854f7b294,9,12495649
15a_cyanoguanidine_trim_3B-69,45d98d2bda48af0edcc4751dc82455525f82e2f8cb66322cde13e2237fb8a3cd,9,112391709
15b_cyanoguanidine_dimAB_3B-69,931afdf3118a1ae8a42c37e4d88adab96be16f609436fb0eda9c56cbb11462f5,9,49958879
15b_cyanoguanidine_dimAC_3B-69,3d90a7d722ae35004c0704e19f86553a0a8ae6f6c3d2375118090ee79375de38,9,49958879
15b_cyanoguanidine_dimBC_3B-69,c55fdb6dd0dd54752a494337ff5e7c536cbedbea20182fe5cc03297e43c1c200,9,49958879
15b_cyanoguanidine_monA_3B-69,4f2fffbdb4460c10e388f887ae88c61592aee5d10bac8facf8d13c157b2b56f4,9,12495649
15b_cyanoguanidine_monB_3B-69,0ab81a3fa881d1601f13bd5cd705abb1ae3e29f68b52f25c23b2f7ba296f0d18,9,12495649
15b_cyanoguanidine_monC_3B-69,2ac74709650ef20d98431555e99313d725d062784760c574e50eb5d9326097f2,9,12495649
15b_cyanoguanidine_trim_3B-69,eb0c0ca0fcada836c1a1029344bfd598d5230533ab89b81631ca10000a11c17b,9,112391709
15c_cyanoguanidine_dimAB_3B-69,898765259a4205caf3a91f0ac26e8d3219529b758e7f391c9c5027a88c61a437,9,49958879
15c_cyanoguanidine_dimAC_3B-69,fbb584fbdce852bbcc33b33bd6cc85749b9f907e6ad4f8c27d9365b5e406b30a,9,49958879
15c_cyanoguanidine_dimBC_3B-69,a94bf71edf798c7f62f87ff2a178bbe50bfc67afaf93b882b4c0ed3fe9865269,9,49958879
15c_cyanoguanidine_monA_3B-69,3ad230757af91a61ce7d269252e7857fd83a928c13ed5647d783d21493c8dbe5,9,12495649
15c_cyanoguanidine_monB_3B-69,7aee5d40611d496cd9b4c70bf09e0f5c2fd240e9f166c93460e077d9b78f9f7b,9,12495649
15c_cyanoguanidine_monC_3B-69,66364b5482aef9c5ba70f883e73eb4a86fd3081dfb10c81c3b1392252a1453c3,9,12495649
15c_cyanoguanidine_trim_3B-69,bcb4984a56abf1a304819a207c8c296428d4ea72f9aa4b3728feccfabd49c4af,9,112391709
15prod1_CR20,3d5cc2e1e4f92e03847753222e8bebe4b847a210cb7ba964b18493dba44907da,9,6467544
15prod2_CR20,877f52a0a72ef7250392d2d5002c950a1fe89fc82a00437def6874b1d493d346,9,5041320
15prod_DIE60,78fa0ad4b666ec02c61ff23a5e08101564af056d61c7493e3d26c7965734f715,9,33496508
15react_CR20,35839a26757e1034bc013037b68b6568479f2f62290072400c250d606705bfb9,9,22877741
15react_CRBH20,a60626c8d812f5a89532325b7af98d02535239c14381b8762b6c6d88e895895f,9,22877741
15react_DIE60,12097548b3b8d97757b9f2253d740d1277e2e60ecf256a3bfd944d90a5ed8ea8,9,33483100
15ts_CRBH20,bacf670fdd56e8b8473a6c61bf6d82761fd2a9007b79b57e40c9fefc748fb978,9,22888813
160_BzBz_S-3p7_dim_NBC10,154e9477e91ce3d4b9dc52bfe1bc0a0336a7693617ec3d03e3d808533da0f19a,9,63372539
161_BzBz_S-3p8_dim_NBC10,a0cc46dfcacb52586857a9171fd95ad09946cf9bfb73c62377275f3cd660fd5b,9,63409435
162_BzBz_S-3p9_dim_NBC10,a9bc4e08eb96115ade075f68d92b3a34c943d661ed8fb2551ef520a88767e770,9,63409435
163_BzBz_S-4p0_dim_NBC10,a7c8e1a7dda757627d71f196e70a6127c5b79eb82a82d1dcff12e7cf999dc3eb,9,63409435
164_BzBz_S-4p1_dim_NBC10,f3fc1455a64b98b36849a02e55454d8c0bcebf566d70894e43f5d69b202c3d47,9,63409435
165_BzBz_S-4p2_dim_NBC10,e40dc64370ca225923030c1a61fb112fe12e6da760568ce3d118ff04de4484e0,9,63409435
166_BzBz_S-4p5_dim_NBC10,7ff1336811e4441db6f7db255475d6c5c331031b38936bf2d4f2792569263e85,9,63409435
167_BzBz_S-5p0_dim_NBC10,e578664e75e0e2c590cb86b5a1c376a437e9250c3d4ada42e7d43179dea81caf,9,63427883
168_BzBz_S-5p5_dim_NBC10,bc91ec773d42059fd13cdc2b6ceb6cff73b387fcf34b43b9b39df69273642a42,9,63427883
169_BzBz_S-6p0_dim_NBC10,53f8737b6e6d073d5d3dc1c5ded5e9a9a17d3bb6337e5aefe7b51cc6cf14f7fd,9,63427883
16_180-000-TS_Pentane14,6aeaac34f9df6c6eea35c97294b608a65b914c19318ebf09944c07b43bc5d3b8,9,24165622
16_Benzene_Ar_3p000_BzDC215,9cc3ecab653c205f61e10451405944de576a12e3a966008ac573cd2c6cc8c0b2,9,20533098
16_Benzene_Ar_3p100_BzDC215,27c59d5aa51dc8925b8efbf84dfda71d9d22f5de08e09bb9a3e7e050de1052da,9,20533098
16_Benzene_Ar_3p200_BzDC215,8f16bdc1ef7d113e5339c0da46e01645c8e0e2ce2f6969e39886f156736337eb,9,20533098
16_Benzene_Ar_3p300_BzDC215,b5c4d2b6823f724804b59b4505a782ca0ad9430ab99e173bb811c93ea273d054,9,20533098
16_Benzene_Ar_3p400_BzDC215,9b179ec58f8f477eedad106a6b7b909ab840f655b7dc52cbd22556fd1dea9d99,9,20533098
16_Benzene_Ar_3p450_BzDC215,ca140e3a8bca8085d06dee33ad2d4800cd1c3180fffb3d33565152a7f8a5c410,9,20533098
16_Benzene_Ar_3p500_BzDC215,b077f6d1c7177d6d32fe7f86a3d57ceb7cf750c0417bf5ad2e45d43b1999c259,9,20533098
16_Benzene_Ar_3p525_BzDC215,3b9acc343aa18f2c36eb7be535394e89527be1274efa2426cf71137e85ce691b,9,20533098
16_Benzene_Ar_3p550_BzDC215,32abbc08257a8d905b7fe81833b47f57e842ca4413361a22f8f1152b3f9ca758,9,20533098
16_Benzene_Ar_3p600_BzDC215,1fec21e307d95a2a935222adc74cea4ba76cf52db04389d0a4589de966365b77,54,172407066
16_Benzene_Ar_3p700_BzDC215,5e7cd8bd1f50f497e1f22aa6120ff60f68e75dce16ae937500c4fc86400babb3,9,20533098
16_Benzene_Ar_3p800_BzDC215,683f361078008396036615402fe80948bcdc497bb245584dafe8f77af93eca2d,9,20533098
16_Benzene_Ar_3p900_BzDC215,bc8728111dbae9b4be3a09d5c0ee74a871950aa343b137deb9e031974e7b57b2,9,20533098
16_Benzene_Ar_4p000_BzDC215,13902382ef403e44b858c9179efe550b33e82f03c42f882809b50fa76279ed37,9,20533098
16_Benzene_Ar_4p250_BzDC215,a0a84459210b0ee45eeae593cda977bdec39a00f0815f6ab5bf840cf3ea33077,9,20533098
16_Benzene_Ar_4p500_BzDC215,688ff1f4c75ff0eeaa7317136ac5d0534f91d3fabac225502cf5f59fbaaf1939,9,20533098
16_Benzene_Ar_4p750_BzDC215,19c1bc9d327603e8f579193d40cc6266d307f46b719dd49478f90c796696e32a,9,20533098
16_Benzene_Ar_5p000_BzDC215,6cf3dde4d5e992ef26cb0ded1f43beef7f9747aa9f84a3bcc276969fd6cb2616,9,20533098
16_Benzene_Ar_5p500_BzDC215,40a3b2e07886ed51f6536bdf059649b40cdfa07fa01b86f1797a9a676cf9bea6,9,20533098
16_Benzene_Ar_6p000_BzDC215,bfb43ec895e201d61a7e4ea0a147e2ccde224617e4f56ea102c6454bb54ef9a8,9,20533098
16_Benzene_Ar_7p000_BzDC215,addeeec55e05d673d76b7d9fa75794a88f3442deacfbf1eaaca9eaeccfb71140,9,20533098
16_Benzene_Ar_monA_BzDC215,ffb60b3c1163e13a48f98eb77d65cbf4b2b918b47cb3afdc3cf44aee8143e821,9,15872663
16_Benzene_Ar_monB_BzDC215,bb5b3735bea131a36cbaf68f5754db99f760a80a2f3315ef63ab755b24f872e6,9,302918
16_C20H20_Platonic24,61127c62b785cc22e1523b50ce38bcf22429529e6bc00ff6f0606646e4cf1cb2,9,175076987
16_C20RingC10h_C20C24,e8ee55c83714b272fa1e5c4572183d7518ec3af41d486520f41e1d631fce850b,9,75824799
16_C2H2_H2O_CH__Op_dim_HW30,8d059689b54107dc8fb99843b349177f4f129a6912750d07ff4048fb766f9b4d,9,5041320
16_C2H2_H2O_CH__Op_monA_HW30,f9c2a7206d98cc86a326620660834c137f105a27a7cc856d86ab6b54ace9a655,9,1771743
16_C2H2_H2O_CH__Op_monB_HW30,de4ca0dc74f7cac9bd2b8db54d95ee76a140cb68f983323dcf7f44004b6b59d0,9,840684
16_C_AE18,93ad32284ed2cd0b76bc763649baa62138c0f8d472413e1f390fcf709efd926f,8,1577222
16_FHNH3_HB49,f29fd1b7dedce3ddca01a65912f1bceab4cff300a5c7d63a6c4cf02cf6cf731a,9,3276405
16_H2-HCl_dim_NC15,b0bac818c3fe19dd1a717b016f9a58fefcfc3b626f95d24580f56190eccd0573,9,1525967
16_H2-HCl_monA_NC15,25bd908807993849e8611e675528349c9b89db87c63e7618b900742d5e1bce27,9,212297
16_H2-HCl_monB_NC15,d9b3f983845f0e95a02b8eca7745f70f11dfafdfb00aaf4d47ad2af330368cae,9,606057
16_H2O6Cl_HW6Cl,5483f9389dbae79bad9ce6ef5d2f781edcfaf7d958c1cf41f706da4961861e53,9,36431997
16_H2O6Cl_mon1_HW6Cl,efe1ceacaad8d491a7d04f4c6ff7cc5e53c5977c4945c5ce708c844705ce044f,9,840684
16_H2O6Cl_mon2_HW6Cl,a90060140b5216accd89ddf0c7d42f91f8ad4ab009b208819a6df99055cd629b,9,840684
16_H2O6Cl_mon3_HW6Cl,644a556901c9cdd003332d2f4582c0705ed5e0aae102209f50e36b1370f5085e,9,840684
16_H2O6Cl_mon4_HW6Cl,7305b52b1baabc19dd187c40913eec5cff113357b2326506aa84ff8c5f8feff6,9,840684
16_H2O6Cl_mon5_HW6Cl,61a0040f59b69a347f89faa7447c08eb5cd1c2f60ffb83fcb5e32dfaef5c3799,9,840684
16_H2O6Cl_mon6_HW6Cl,31a8b1c5cd13b7f9f1ace64c4227006ff8e239f943f9c9ec92f207d7ad1fbc5c,9,840684
16_H2O6Cl_mon7_HW6Cl,c69b70f3a96b6ecda72d4d7c89341382f365f3d944e4da429e6c91b4473cab52,9,302919
16_H2O6F_HW6F,07de6a10498d7f545cfbc7e5a3949356e5f2adb12de42593832023b715e53210,9,35352893
16_H2O6F_mon1_HW6F,89773f4c6e18ae7050080d00ebed06f47956a77cba3c30b35147cd5a543fd870,9,840684
16_H2O6F_mon2_HW6F,630cc630c8fb995eec67ee89298a8acb94038915c0e0754aecae7101d4a3d753,9,840684
16_H2O6F_mon3_HW6F,eb0ba24d1eaf1eaf00ae6e69aa58bcbf76ec8cd401a90361191d63820e0c2b5e,9,840684
16_H2O6F_mon4_HW6F,0448e99d2264163e7f67900844ec48b24fe246a5c6043bd0d403ef551bdc5e4f,9,840684
16_H2O6F_mon5_HW6F,ffc20d97e2d17e07978cf15b01e131da08e99e3511e3511a2f2bf822fa419961,9,840684
16_H2O6F_mon6_HW6F,25eef342d218c54321e6ed4494c21efe28bc3e9d72ccf6a3068e419c190a5d40,9,840684
16_H2O6F_mon7_HW6F,31aab76715b81a549ea3c569bc8ed7118e30d041160efa491f7f1cf39a89e2fd,9,212231
16_H3N_BrF_dim_Bauza30,f1f27b64a03f47abbb573fc319694705fe2ac36a85ea66a5a6896e937f2ec9e9,9,5108885
16_H3N_BrF_monA_Bauza30,2800e7c28ce596f9b7788fae910674a83e814d9e2645402b9ebbc90ef1e920ae,9,1264591
16_H3N_BrF_monB_Bauza30,fadc9608e5ba0315541009fad64222bc7b4af78b8a41bf16f52897d827098303,9,1295785
16_HF-A_dim_CT20,0036206eed5cccea48d3a9af8fa2f105886ce093d1780fc005864347f67862b4,9,6228981
16_HF-A_monA_CT20,bc4cb613701164cfd32d91955c27a32ab5107bc2b6f56113d2e46023d914c721,9,3276271
16_HF-A_monB_CT20,772c8f499155db04def023199c7c6f28161014bb9443e9f7c0d597733a3c068e,9,474185
16_Isomer6_FmH2O10,02d48011d17a182e1c77a230e9782a0eec4ce1a38bf9aa57ff9b14021822d4c6,9,92234081
16_Isomer6_Styrene45,b17b9e944f1cde1eb8217480f32e9256cb2998b40c2f8d887a92d80b28558faa,9,28203891
16_Isomer6_mon10_FmH2O10,59b8dbb8941c4de965c361693ddc15bf982e33330e2fcba18e89842a9495f0b3,9,840684
16_Isomer6_mon11_FmH2O10,2710b7dcc1a82e9c0f3ee8e3b9178d0f77d49e41a538f0d337c070360c2d64b3,9,212231
16_Isomer6_mon1_FmH2O10,01728791fec8ce2a2c5d76162ad4088877e1f630b720f4915e3ff0979892c5b2,9,840684
16_Isomer6_mon2_FmH2O10,c83cacb6f5380b2d2129d19ee5ad1af74643bfbe69ec5a15aa87f37126221130,9,840684
16_Isomer6_mon3_FmH2O10,c807e6636807eb1c437c9deae2a3aa4d3239cf2b050bade109076edea34fe6c7,9,840684
16_Isomer6_mon4_FmH2O10,af29f8643967597d0c62e77803cb316b0b7125140ed190760851a0e51d090277,9,840684
16_Isomer6_mon5_FmH2O10,b6fd5721b75a8bfaaa7a3592f609a5954cf5e60fd4733a6b98c28e97bc65516d,9,840684
16_Isomer6_mon6_FmH2O10,27f0b4736d58f2fe6d8a9d3a0677a862b8cb7762cec1d83d53a3c78f4371540d,9,840684
16_Isomer6_mon7_FmH2O10,12485871118059dc803974d26655a37c0d9be62e258d29a87d52688b7920df07,9,840684
16_Isomer6_mon8_FmH2O10,743c3ed450d0df981a3718186a3a88ad64f5e37545c62f47b25a76109c6d6887,9,840684
16_Isomer6_mon9_FmH2O10,49d6103c612f873df4b52c34a43df6306107d48fc57a756003b040e01ea5c116,9,840684
16_MeNHrad_HNBrBDE18,da382b9b89c8e43d8e1a938dfb768b43d2d16104605b016e23e956e533414ee3,9,3201621
16_NCH_PhBr_XB51,dbf3fda850c10e12e4a668e58bc92ca481e9a901b71328eba5461c3f46335dd1,9,30646112
16_NH2_TA13,a102c9d79da77603d21e8d5d353eef133b4325932797c433ea75590a1a5a44bc,9,803052
16_Product3_EIE22,99fbc174e4c54f7b285b0c1294132fe53594860876256224316ff5680671f37d,9,17961370
16_Rxn6_TS_0cat_WCPT27,40bbcd07cd29ee5b36304ef12f70dcc204ca196824c4c0ab078661ff00e42cb1,9,7179102
