species,scope,source,status,issues,bytes,nbasis,nmo,files,geometry_max_error
16_isomer6_mon17_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/16_isomer6_mon17_H2O20Bind10,structural_pass,,840684,132,132,9,3.552713678800501e-15
16_isomer6_mon18_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/16_isomer6_mon18_H2O20Bind10,structural_pass,,840684,132,132,9,3.552713678800501e-15
16_isomer6_mon19_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/16_isomer6_mon19_H2O20Bind10,structural_pass,,840684,132,132,9,3.552713678800501e-15
16_isomer6_mon1_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/16_isomer6_mon1_H2O20Bind10,structural_pass,,840684,132,132,9,3.552713678800501e-15
16_isomer6_mon20_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/16_isomer6_mon20_H2O20Bind10,structural_pass,,840684,132,132,9,3.552713678800501e-15
16_isomer6_mon2_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/16_isomer6_mon2_H2O20Bind10,structural_pass,,840684,132,132,9,3.552713678800501e-15
16_isomer6_mon3_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/16_isomer6_mon3_H2O20Bind10,structural_pass,,840684,132,132,9,3.552713678800501e-15
16_isomer6_mon4_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/16_isomer6_mon4_H2O20Bind10,structural_pass,,840684,132,132,9,3.552713678800501e-15
16_isomer6_mon5_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/16_isomer6_mon5_H2O20Bind10,structural_pass,,840684,132,132,9,3.552713678800501e-15
16_isomer6_mon6_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/16_isomer6_mon6_H2O20Bind10,structural_pass,,840684,132,132,9,3.552713678800501e-15
16_isomer6_mon7_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/16_isomer6_mon7_H2O20Bind10,structural_pass,,840684,132,132,9,3.552713678800501e-15
16_isomer6_mon8_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/16_isomer6_mon8_H2O20Bind10,structural_pass,,840684,132,132,9,3.552713678800501e-15
16_isomer6_mon9_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/16_isomer6_mon9_H2O20Bind10,structural_pass,,840684,132,132,9,3.552713678800501e-15
16a_triazolidinedione_dimAB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/16a_triazolidinedione_dimAB_3B-69,structural_pass,,57259103,1092,1092,9,3.552713678800501e-15
16a_triazolidinedione_dimAC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/16a_triazolidinedione_dimAC_3B-69,structural_pass,,57259103,1092,1092,9,3.552713678800501e-15
16a_triazolidinedione_dimBC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/16a_triazolidinedione_dimBC_3B-69,structural_pass,,57259103,1092,1092,9,3.552713678800501e-15
16a_triazolidinedione_monA_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/16a_triazolidinedione_monA_3B-69,structural_pass,,14320993,546,546,9,3.552713678800501e-15
16a_triazolidinedione_monB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/16a_triazolidinedione_monB_3B-69,structural_pass,,14320993,546,546,9,3.552713678800501e-15
16a_triazolidinedione_monC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/16a_triazolidinedione_monC_3B-69,structural_pass,,14320993,546,546,9,3.552713678800501e-15
16a_triazolidinedione_trim_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/16a_triazolidinedione_trim_3B-69,structural_pass,,128763901,1638,1636,9,3.552713678800501e-15
16b_triazolidinedione_dimAB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/16b_triazolidinedione_dimAB_3B-69,structural_pass,,57259103,1092,1092,9,1.7763568394002505e-15
16b_triazolidinedione_dimAC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/16b_triazolidinedione_dimAC_3B-69,structural_pass,,57259103,1092,1092,9,1.7763568394002505e-15
16b_triazolidinedione_dimBC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/16b_triazolidinedione_dimBC_3B-69,structural_pass,,57259103,1092,1092,9,1.7763568394002505e-15
16b_triazolidinedione_monA_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/16b_triazolidinedione_monA_3B-69,structural_pass,,14320993,546,546,9,1.7763568394002505e-15
16b_triazolidinedione_monB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/16b_triazolidinedione_monB_3B-69,structural_pass,,14320993,546,546,9,1.7763568394002505e-15
16b_triazolidinedione_monC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/16b_triazolidinedione_monC_3B-69,structural_pass,,14320993,546,546,9,1.7763568394002505e-15
16b_triazolidinedione_trim_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/16b_triazolidinedione_trim_3B-69,structural_pass,,128816349,1638,1638,9,1.7763568394002505e-15
16c_triazolidinedione_dimAB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/16c_triazolidinedione_dimAB_3B-69,structural_pass,,57259103,1092,1092,9,3.552713678800501e-15
16c_triazolidinedione_dimAC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/16c_triazolidinedione_dimAC_3B-69,structural_pass,,57259103,1092,1092,9,3.552713678800501e-15
16c_triazolidinedione_dimBC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/16c_triazolidinedione_dimBC_3B-69,structural_pass,,57259103,1092,1092,9,3.552713678800501e-15
16c_triazolidinedione_monA_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/16c_triazolidinedione_monA_3B-69,structural_pass,,14320993,546,546,9,3.552713678800501e-15
16c_triazolidinedione_monB_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/16c_triazolidinedione_monB_3B-69,structural_pass,,14320993,546,546,9,3.552713678800501e-15
16c_triazolidinedione_monC_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/16c_triazolidinedione_monC_3B-69,structural_pass,,14320993,546,546,9,1.7763568394002505e-15
16c_triazolidinedione_trim_3B-69,gscdb137,/global/scratch/users/jsliang/COACH3/16c_triazolidinedione_trim_3B-69,structural_pass,,128816349,1638,1638,9,3.552713678800501e-15
16prod1_CR20,gscdb137,/global/scratch/users/jsliang/COACH3/16prod1_CR20,structural_pass,,6467544,367,366,9,4.440892098500626e-16
16prod2_CR20,gscdb137,/global/scratch/users/jsliang/COACH3/16prod2_CR20,structural_pass,,3276338,261,261,9,2.220446049250313e-16
16prod_DIE60,gscdb137,/global/scratch/users/jsliang/COACH3/16prod_DIE60,structural_pass,,33509916,837,827,9,8.881784197001252e-16
16react_CR20,gscdb137,/global/scratch/users/jsliang/COACH3/16react_CR20,structural_pass,,18923175,628,626,9,4.440892098500626e-16
16react_CRBH20,gscdb137,/global/scratch/users/jsliang/COACH3/16react_CRBH20,structural_pass,,18923175,628,626,9,4.440892098500626e-16
16react_DIE60,gscdb137,/global/scratch/users/jsliang/COACH3/16react_DIE60,structural_pass,,33496508,837,826,9,8.881784197001252e-16
16ts_CRBH20,gscdb137,/global/scratch/users/jsliang/COACH3/16ts_CRBH20,structural_pass,,18923175,628,626,9,4.440892098500626e-16
170_BzBz_S-6p5_dim_NBC10,gscdb137,/global/scratch/users/jsliang/COACH3/170_BzBz_S-6p5_dim_NBC10,structural_pass,,63464779,1152,1138,9,8.881784197001252e-16
171_BzBz_S-10p0_dim_NBC10,gscdb137,/global/scratch/users/jsliang/COACH3/171_BzBz_S-10p0_dim_NBC10,structural_pass,,63464779,1152,1138,9,1.7763568394002505e-15
172_BzBz_T-4p4_dim_NBC10,gscdb137,/global/scratch/users/jsliang/COACH3/172_BzBz_T-4p4_dim_NBC10,structural_pass,,63390987,1152,1134,9,8.881784197001252e-16
172_BzBz_T-4p4_monA_NBC10,gscdb137,/global/scratch/users/jsliang/COACH3/172_BzBz_T-4p4_monA_NBC10,structural_pass,,15872663,576,569,9,8.881784197001252e-16
172_BzBz_T-4p4_monB_NBC10,gscdb137,/global/scratch/users/jsliang/COACH3/172_BzBz_T-4p4_monB_NBC10,structural_pass,,15872663,576,569,9,8.881784197001252e-16
173_BzBz_T-4p5_dim_NBC10,gscdb137,/global/scratch/users/jsliang/COACH3/173_BzBz_T-4p5_dim_NBC10,structural_pass,,63390987,1152,1134,9,8.881784197001252e-16
174_BzBz_T-4p6_dim_NBC10,gscdb137,/global/scratch/users/jsliang/COACH3/174_BzBz_T-4p6_dim_NBC10,structural_pass,,63390987,1152,1134,9,8.881784197001252e-16
175_BzBz_T-4p7_dim_NBC10,gscdb137,/global/scratch/users/jsliang/COACH3/175_BzBz_T-4p7_dim_NBC10,structural_pass,,63390987,1152,1134,9,8.881784197001252e-16
176_BzBz_T-4p8_dim_NBC10,gscdb137,/global/scratch/users/jsliang/COACH3/176_BzBz_T-4p8_dim_NBC10,structural_pass,,63390987,1152,1134,9,8.881784197001252e-16
177_BzBz_T-4p9_dim_NBC10,gscdb137,/global/scratch/users/jsliang/COACH3/177_BzBz_T-4p9_dim_NBC10,structural_pass,,63390987,1152,1134,9,8.881784197001252e-16
178_BzBz_T-5p0_dim_NBC10,gscdb137,/global/scratch/users/jsliang/COACH3/178_BzBz_T-5p0_dim_NBC10,structural_pass,,63390987,1152,1134,9,8.881784197001252e-16
179_BzBz_T-5p1_dim_NBC10,gscdb137,/global/scratch/users/jsliang/COACH3/179_BzBz_T-5p1_dim_NBC10,structural_pass,,63390987,1152,1134,9,8.881784197001252e-16
17_240-070-TS_Pentane14,gscdb137,/global/scratch/users/jsliang/COACH3/17_240-070-TS_Pentane14,structural_pass,,24154230,711,700,9,4.440892098500626e-16
17_Benzene_HCl_3p100_BzDC215,gscdb137,/global/scratch/users/jsliang/COACH3/17_Benzene_HCl_3p100_BzDC215,structural_pass,,22657309,688,681,9,8.881784197001252e-16
17_Benzene_HCl_3p200_BzDC215,gscdb137,/global/scratch/users/jsliang/COACH3/17_Benzene_HCl_3p200_BzDC215,structural_pass,,22657309,688,681,9,8.881784197001252e-16
17_Benzene_HCl_3p300_BzDC215,gscdb137,/global/scratch/users/jsliang/COACH3/17_Benzene_HCl_3p300_BzDC215,structural_pass,,22657309,688,681,9,8.881784197001252e-16
17_Benzene_HCl_3p400_BzDC215,gscdb137,/global/scratch/users/jsliang/COACH3/17_Benzene_HCl_3p400_BzDC215,structural_pass,,22657309,688,681,9,8.881784197001252e-16
17_Benzene_HCl_3p500_BzDC215,gscdb137,/global/scratch/users/jsliang/COACH3/17_Benzene_HCl_3p500_BzDC215,structural_pass,,22657309,688,681,9,8.881784197001252e-16
17_Benzene_HCl_3p550_BzDC215,gscdb137,/global/scratch/users/jsliang/COACH3/17_Benzene_HCl_3p550_BzDC215,structural_pass,,22657309,688,681,9,8.881784197001252e-16
17_Benzene_HCl_3p600_BzDC215,gscdb137,/global/scratch/users/jsliang/COACH3/17_Benzene_HCl_3p600_BzDC215,structural_pass,,185437465,688,681,54,8.881784197001252e-16
17_Benzene_HCl_3p650_BzDC215,gscdb137,/global/scratch/users/jsliang/COACH3/17_Benzene_HCl_3p650_BzDC215,structural_pass,,22657309,688,681,9,8.881784197001252e-16
17_Benzene_HCl_3p700_BzDC215,gscdb137,/global/scratch/users/jsliang/COACH3/17_Benzene_HCl_3p700_BzDC215,structural_pass,,22657309,688,681,9,8.881784197001252e-16
17_Benzene_HCl_3p800_BzDC215,gscdb137,/global/scratch/users/jsliang/COACH3/17_Benzene_HCl_3p800_BzDC215,structural_pass,,22657309,688,681,9,8.881784197001252e-16
17_Benzene_HCl_3p900_BzDC215,gscdb137,/global/scratch/users/jsliang/COACH3/17_Benzene_HCl_3p900_BzDC215,structural_pass,,22657309,688,681,9,8.881784197001252e-16
17_Benzene_HCl_4p000_BzDC215,gscdb137,/global/scratch/users/jsliang/COACH3/17_Benzene_HCl_4p000_BzDC215,structural_pass,,22657309,688,681,9,8.881784197001252e-16
17_Benzene_HCl_4p250_BzDC215,gscdb137,/global/scratch/users/jsliang/COACH3/17_Benzene_HCl_4p250_BzDC215,structural_pass,,22657309,688,681,9,8.881784197001252e-16
17_Benzene_HCl_4p500_BzDC215,gscdb137,/global/scratch/users/jsliang/COACH3/17_Benzene_HCl_4p500_BzDC215,structural_pass,,22657309,688,681,9,8.881784197001252e-16
17_Benzene_HCl_4p750_BzDC215,gscdb137,/global/scratch/users/jsliang/COACH3/17_Benzene_HCl_4p750_BzDC215,structural_pass,,22657309,688,681,9,8.881784197001252e-16
17_Benzene_HCl_5p000_BzDC215,gscdb137,/global/scratch/users/jsliang/COACH3/17_Benzene_HCl_5p000_BzDC215,structural_pass,,22657309,688,681,9,8.881784197001252e-16
17_Benzene_HCl_5p500_BzDC215,gscdb137,/global/scratch/users/jsliang/COACH3/17_Benzene_HCl_5p500_BzDC215,structural_pass,,22657309,688,681,9,8.881784197001252e-16
17_Benzene_HCl_6p000_BzDC215,gscdb137,/global/scratch/users/jsliang/COACH3/17_Benzene_HCl_6p000_BzDC215,structural_pass,,22657309,688,681,9,1.7763568394002505e-15
17_Benzene_HCl_6p500_BzDC215,gscdb137,/global/scratch/users/jsliang/COACH3/17_Benzene_HCl_6p500_BzDC215,structural_pass,,22657309,688,681,9,8.881784197001252e-16
17_Benzene_HCl_7p000_BzDC215,gscdb137,/global/scratch/users/jsliang/COACH3/17_Benzene_HCl_7p000_BzDC215,structural_pass,,22657309,688,681,9,8.881784197001252e-16
17_Benzene_HCl_monA_BzDC215,gscdb137,/global/scratch/users/jsliang/COACH3/17_Benzene_HCl_monA_BzDC215,structural_pass,,15872663,576,569,9,4.440892098500626e-16
17_Benzene_HCl_monB_BzDC215,gscdb137,/global/scratch/users/jsliang/COACH3/17_Benzene_HCl_monB_BzDC215,structural_pass,,606057,112,112,9,8.881784197001252e-16
17_C24CageOh_C20C24,gscdb137,/global/scratch/users/jsliang/COACH3/17_C24CageOh_C20C24,structural_pass,,108939659,1512,1478,9,4.440892098500626e-16
17_C2H2_H2O_OH__pi_dim_HW30,gscdb137,/global/scratch/users/jsliang/COACH3/17_C2H2_H2O_OH__pi_dim_HW30,structural_pass,,5041320,324,323,9,4.440892098500626e-16
17_C2H2_H2O_OH__pi_monA_HW30,gscdb137,/global/scratch/users/jsliang/COACH3/17_C2H2_H2O_OH__pi_monA_HW30,structural_pass,,1771743,192,191,9,2.220446049250313e-16
17_C2H2_H2O_OH__pi_monB_HW30,gscdb137,/global/scratch/users/jsliang/COACH3/17_C2H2_H2O_OH__pi_monB_HW30,structural_pass,,840684,132,132,9,4.440892098500626e-16
17_Cl-_SF2_dim_Bauza30,gscdb137,/global/scratch/users/jsliang/COACH3/17_Cl-_SF2_dim_Bauza30,structural_pass,,4043728,290,290,9,4.440892098500626e-16
17_Cl-_SF2_monA_Bauza30,gscdb137,/global/scratch/users/jsliang/COACH3/17_Cl-_SF2_monA_Bauza30,structural_pass,,302919,79,79,9,4.440892098500626e-16
17_Cl-_SF2_monB_Bauza30,gscdb137,/global/scratch/users/jsliang/COACH3/17_Cl-_SF2_monB_Bauza30,structural_pass,,2142604,211,211,9,2.220446049250313e-16
17_ClBr_XB18,gscdb137,/global/scratch/users/jsliang/COACH3/17_ClBr_XB18,structural_pass,,1508777,177,177,9,2.220446049250313e-16
17_H2-HF_dim_NC15,gscdb137,/global/scratch/users/jsliang/COACH3/17_H2-HF_dim_NC15,structural_pass,,1311727,165,165,9,4.440892098500626e-16
17_H2-HF_monA_NC15,gscdb137,/global/scratch/users/jsliang/COACH3/17_H2-HF_monA_NC15,structural_pass,,212297,66,66,9,1.1102230246251565e-16
17_H2-HF_monB_NC15,gscdb137,/global/scratch/users/jsliang/COACH3/17_H2-HF_monB_NC15,structural_pass,,474185,99,99,9,4.440892098500626e-16
17_H2OH2O_HB49,gscdb137,/global/scratch/users/jsliang/COACH3/17_H2OH2O_HB49,structural_pass,,3352053,264,264,9,4.440892098500626e-16
17_HF-B_dim_CT20,gscdb137,/global/scratch/users/jsliang/COACH3/17_HF-B_dim_CT20,structural_pass,,6228981,360,360,9,4.440892098500626e-16
17_HF-B_monA_CT20,gscdb137,/global/scratch/users/jsliang/COACH3/17_HF-B_monA_CT20,structural_pass,,3276271,261,261,9,2.220446049250313e-16
17_HF-B_monB_CT20,gscdb137,/global/scratch/users/jsliang/COACH3/17_HF-B_monB_CT20,structural_pass,,474185,99,99,9,4.440892098500626e-16
17_H_Platonic24,gscdb137,/global/scratch/users/jsliang/COACH3/17_H_Platonic24,structural_pass,,54886,33,33,9,0.0
17_Isomer7_FmH2O10,gscdb137,/global/scratch/users/jsliang/COACH3/17_Isomer7_FmH2O10,structural_pass,,92234081,1386,1386,9,8.881784197001252e-16
17_Isomer7_Styrene45,gscdb137,/global/scratch/users/jsliang/COACH3/17_Isomer7_Styrene45,structural_pass,,28216195,768,759,9,4.440892098500626e-16
17_Isomer7_mon10_FmH2O10,gscdb137,/global/scratch/users/jsliang/COACH3/17_Isomer7_mon10_FmH2O10,structural_pass,,840684,132,132,9,8.881784197001252e-16
17_Isomer7_mon11_FmH2O10,gscdb137,/global/scratch/users/jsliang/COACH3/17_Isomer7_mon11_FmH2O10,structural_pass,,212231,66,66,9,2.220446049250313e-16
17_Isomer7_mon1_FmH2O10,gscdb137,/global/scratch/users/jsliang/COACH3/17_Isomer7_mon1_FmH2O10,structural_pass,,840684,132,132,9,4.440892098500626e-16
17_Isomer7_mon2_FmH2O10,gscdb137,/global/scratch/users/jsliang/COACH3/17_Isomer7_mon2_FmH2O10,structural_pass,,840684,132,132,9,8.881784197001252e-16
17_Isomer7_mon3_FmH2O10,gscdb137,/global/scratch/users/jsliang/COACH3/17_Isomer7_mon3_FmH2O10,structural_pass,,840684,132,132,9,4.440892098500626e-16
17_Isomer7_mon4_FmH2O10,gscdb137,/global/scratch/users/jsliang/COACH3/17_Isomer7_mon4_FmH2O10,structural_pass,,840684,132,132,9,8.881784197001252e-16
17_Isomer7_mon5_FmH2O10,gscdb137,/global/scratch/users/jsliang/COACH3/17_Isomer7_mon5_FmH2O10,structural_pass,,840684,132,132,9,4.440892098500626e-16
17_Isomer7_mon6_FmH2O10,gscdb137,/global/scratch/users/jsliang/COACH3/17_Isomer7_mon6_FmH2O10,structural_pass,,840684,132,132,9,2.220446049250313e-16
17_Isomer7_mon7_FmH2O10,gscdb137,/global/scratch/users/jsliang/COACH3/17_Isomer7_mon7_FmH2O10,structural_pass,,840684,132,132,9,4.440892098500626e-16
17_Isomer7_mon8_FmH2O10,gscdb137,/global/scratch/users/jsliang/COACH3/17_Isomer7_mon8_FmH2O10,structural_pass,,840684,132,132,9,4.440892098500626e-16
17_Isomer7_mon9_FmH2O10,gscdb137,/global/scratch/users/jsliang/COACH3/17_Isomer7_mon9_FmH2O10,structural_pass,,840684,132,132,9,4.440892098500626e-16
17_MeNH2Br+_HNBrBDE18,gscdb137,/global/scratch/users/jsliang/COACH3/17_MeNH2Br+_HNBrBDE18,structural_pass,,7259707,389,387,9,4.440892098500626e-16
17_NH3+_TA13,gscdb137,/global/scratch/users/jsliang/COACH3/17_NH3+_TA13,structural_pass,,1264591,162,162,9,1.1102230246251565e-16
17_N_AE18,gscdb137,/global/scratch/users/jsliang/COACH3/17_N_AE18,structural_pass,,1577222,181,181,8,0.0
17_Reactant4_EIE22,gscdb137,/global/scratch/users/jsliang/COACH3/17_Reactant4_EIE22,structural_pass,,16233575,582,578,9,4.440892098500626e-16
17_Rxn7_TS_0cat_WCPT27,gscdb137,/global/scratch/users/jsliang/COACH3/17_Rxn7_TS_0cat_WCPT27,structural_pass,,3610386,274,274,9,2.220446049250313e-16
17_ch3sh_nh3_cs_dim_DS14,gscdb137,/global/scratch/users/jsliang/COACH3/17_ch3sh_nh3_cs_dim_DS14,structural_pass,,9127281,436,435,9,4.440892098500626e-16
17_ch3sh_nh3_cs_monA_DS14,gscdb137,/global/scratch/users/jsliang/COACH3/17_ch3sh_nh3_cs_monA_DS14,structural_pass,,3610453,274,274,9,4.440892098500626e-16
17_ch3sh_nh3_cs_monB_DS14,gscdb137,/global/scratch/users/jsliang/COACH3/17_ch3sh_nh3_cs_monB_DS14,structural_pass,,1264591,162,162,9,4.440892098500626e-16
17_gly28-big_dim_HSG,gscdb137,/global/scratch/users/jsliang/COACH3/17_gly28-big_dim_HSG,structural_pass,,92455741,1389,1381,9,7.105427357601002e-15
17_gly28-big_monA_HSG,gscdb137,/global/scratch/users/jsliang/COACH3/17_gly28-big_monA_HSG,structural_pass,,19972074,645,644,9,7.105427357601002e-15
17_gly28-big_monB_HSG,gscdb137,/global/scratch/users/jsliang/COACH3/17_gly28-big_monB_HSG,structural_pass,,26501350,744,737,9,3.552713678800501e-15
17_heptane_Alk44,gscdb137,/global/scratch/users/jsliang/COACH3/17_heptane_Alk44,structural_pass,,44871912,969,955,9,8.881784197001252e-16
17_isomer7_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/17_isomer7_H2O20Bind10,structural_pass,,334377799,2640,2635,9,1.7763568394002505e-15
17_isomer7_mon10_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/17_isomer7_mon10_H2O20Bind10,structural_pass,,840684,132,132,9,4.440892098500626e-16
17_isomer7_mon11_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/17_isomer7_mon11_H2O20Bind10,structural_pass,,840684,132,132,9,8.881784197001252e-16
17_isomer7_mon12_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/17_isomer7_mon12_H2O20Bind10,structural_pass,,840684,132,132,9,8.881784197001252e-16
17_isomer7_mon13_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/17_isomer7_mon13_H2O20Bind10,structural_pass,,840684,132,132,9,8.881784197001252e-16
17_isomer7_mon14_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/17_isomer7_mon14_H2O20Bind10,structural_pass,,840684,132,132,9,4.440892098500626e-16
17_isomer7_mon15_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/17_isomer7_mon15_H2O20Bind10,structural_pass,,840684,132,132,9,2.220446049250313e-16
17_isomer7_mon16_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/17_isomer7_mon16_H2O20Bind10,structural_pass,,840684,132,132,9,1.7763568394002505e-15
17_isomer7_mon17_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/17_isomer7_mon17_H2O20Bind10,structural_pass,,840684,132,132,9,8.881784197001252e-16
17_isomer7_mon18_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/17_isomer7_mon18_H2O20Bind10,structural_pass,,840684,132,132,9,8.881784197001252e-16
17_isomer7_mon19_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/17_isomer7_mon19_H2O20Bind10,structural_pass,,840684,132,132,9,8.881784197001252e-16
17_isomer7_mon1_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/17_isomer7_mon1_H2O20Bind10,structural_pass,,840684,132,132,9,1.7763568394002505e-15
17_isomer7_mon20_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/17_isomer7_mon20_H2O20Bind10,structural_pass,,840684,132,132,9,8.881784197001252e-16
17_isomer7_mon2_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/17_isomer7_mon2_H2O20Bind10,structural_pass,,840684,132,132,9,4.440892098500626e-16
17_isomer7_mon3_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/17_isomer7_mon3_H2O20Bind10,structural_pass,,840684,132,132,9,4.440892098500626e-16
17_isomer7_mon4_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/17_isomer7_mon4_H2O20Bind10,structural_pass,,840684,132,132,9,8.881784197001252e-16
17_isomer7_mon5_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/17_isomer7_mon5_H2O20Bind10,structural_pass,,840684,132,132,9,8.881784197001252e-16
17_isomer7_mon6_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/17_isomer7_mon6_H2O20Bind10,structural_pass,,840684,132,132,9,4.440892098500626e-16
17_isomer7_mon7_H2O20Bind10,gscdb137,/global/scratch/users/jsliang/COACH3/17_isomer7_mon7_H2O20Bind10,structural_pass,,840684,132,132,9,2.220446049250313e-16
