species,scope,source,source_sha256,derived_sha256,orbital_basis,auxiliary_basis,ecp_label,charge,multiplicity,atom_count,ghost_atom_count,electron_count,ecp_electrons,orbital_shells,orbital_spherical_aos,auxiliary_shells,auxiliary_spherical_aos,ecp_resolution
4126_14PeptideMeNH2_monA_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4126_14PeptideMeNH2_monA_S66.in,3653bd444f5689c5cbcb3849a18882d9fe6f239826b2b98691a66cc2c5197ee7,60a9f3002250699d0a4929ad7af02468f567308a47c67fee1e9fcdb0eb1a4a90,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,40,0,173,549,318,1240,not_applicable
4126_14PeptideMeNH2_monB_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4126_14PeptideMeNH2_monB_S66.in,ba7ba933c370c0ffb7609b798f493de1b4847aefd698f5bae514b922d7b42be7,39a75849ad17a8d3dc0b83c3ad23f65b0a4806a7b719115fb26c298f37a93bd6,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,7,0,18,0,93,291,169,639,not_applicable
4127_15PeptidePeptide_dim_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4127_15PeptidePeptide_dim_S66.in,291ef40c5376d139ab21f699f77f8479e7071228aac561efe45b6c826bfc86da,a78efe591f04f8aafc18d462d4185e616904adc1c1eeb2415dc2f10b8fb1cdd8,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,24,0,80,0,346,1098,636,2480,not_applicable
4127_15PeptidePeptide_monA_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4127_15PeptidePeptide_monA_S66.in,31e3d4f407f21b8b3d751c76a74e52c4184df3fdc6fe40334a70d02fb5216dfa,9866c974d388aba0fe040182c7a3f403ef25e9393e3248419fd079af336cd53c,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,40,0,173,549,318,1240,not_applicable
4127_15PeptidePeptide_monB_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4127_15PeptidePeptide_monB_S66.in,aaec529c786234af902fd726d65becebac0204bb512bca2f686ec064a224d131,80316044ce7353b7295fc89005b0c89f4a4cd9cfb5aaa5c3d09e13979273599e,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,40,0,173,549,318,1240,not_applicable
4128_16PeptideWater_dim_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4128_16PeptideWater_dim_S66.in,c3f0059bbd1a956a28d2dcfff1760f0f51f8a0475ce9bca2bf9436eb4e089855,ab3f4247386358540bd8d4b269f3aabc9707021162264c796a8fdeba771b45df,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,15,0,50,0,215,681,393,1527,not_applicable
4128_16PeptideWater_monA_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4128_16PeptideWater_monA_S66.in,7344550c1e5c83c8baa2af688b530a895b3d78a25c06f0c904ab35921760c8e3,f869278ac3ee1987b75404d7b18615d70ce45c7fd68ce93e74939f50e6a53171,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,40,0,173,549,318,1240,not_applicable
4128_16PeptideWater_monB_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4128_16PeptideWater_monB_S66.in,494d79ce534fd98b9b6e8c039351bb82b3562c8aa837919026dcd9fbcd5d3475,21aa3c9007c91d6708bc3ecec7ae900ae798a22147eec8bc737d4cac6d6ded69,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,3,0,10,0,42,132,75,287,not_applicable
4129_17UracilUracilBP_dim_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4129_17UracilUracilBP_dim_S66.in,c96989d9d436c3c13a21633c1713580ce74875c819afd8f95ec0e9827b8daa30,5af303b5990cc45c7757047143216bf688dbc1202342ee954c37cedfebc0f88f,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,24,0,116,0,396,1284,744,3032,not_applicable
4129_17UracilUracilBP_monA_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4129_17UracilUracilBP_monA_S66.in,7138af129b32c503504e2db44976417697ec025a2b168ba8bf3c1c2b207db1bc,70699e4808643b5d53b37d420d17ff30dc2a06c14119ad26172e5083de9281fc,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,58,0,198,642,372,1516,not_applicable
4129_17UracilUracilBP_monB_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4129_17UracilUracilBP_monB_S66.in,e58e4892fcabdb6ecd2bf8652e1956b0331dbef3099f55e4d49f127b3e7761ba,37f4da7a6a686e482de5734ebc1d348ff46d452cb09e4b81aaf77786021cd936,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,58,0,198,642,372,1516,not_applicable
4130_18WaterPyridine_dim_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4130_18WaterPyridine_dim_S66.in,81d23af45484d14a200b1369cf3c44716003a7d3772f87b6bfc537939dfa92ca,244f9ca53f3e37c61eb854f546dc6241268a6cf2df3a63d7c00264456c53f44e,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,14,0,52,0,211,675,392,1554,not_applicable
4130_18WaterPyridine_monA_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4130_18WaterPyridine_monA_S66.in,a8c928b031a751e5bbe7261378bfa0f809ff9397d6ff6004c094f372e4fe98be,5caf641e6ea93c67580b053901c001724f919fcfd15bc2ff4a3862af15a376c8,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,3,0,10,0,42,132,75,287,not_applicable
4130_18WaterPyridine_monB_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4130_18WaterPyridine_monB_S66.in,b12bb75c5c7fbee0f629dff71a85218c4447d179401c05a9e27315c5de2e0b71,3ddb1a6e95f6432183e57ee59db3799cced78308ac47c26da3f55204ed1727f9,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,11,0,42,0,169,543,317,1267,not_applicable
4131_19MeOHPyridine_dim_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4131_19MeOHPyridine_dim_S66.in,1f5686cb7702cc982bbd73136a919be6200c7e47e13076581bb01e6f1ffd30bf,b8b87365aeb208b2888b55aaed90d1278e79a068944424c0fce5b3e12dd2cbe6,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,17,0,60,0,252,804,467,1841,not_applicable
4131_19MeOHPyridine_monA_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4131_19MeOHPyridine_monA_S66.in,686ab83c2fc08d38b402097d7d30c54f2f9322c26be880e37e81bc43e7b98778,700b72afa585e55d3292531c8858e700895af398c9aeea3ee63e9c1041be54b8,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,6,0,18,0,83,261,150,574,not_applicable
4131_19MeOHPyridine_monB_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4131_19MeOHPyridine_monB_S66.in,02fcfbaebf2ed09db98adc4a64cd1c5c2a676eeb69bb02983a3c7b703e389b8b,884af34b81a24947ec9cbcd58ee8e9ce3bc8e2308a5529722d7a6883203a82f1,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,11,0,42,0,169,543,317,1267,not_applicable
4132_20AcOHAcOH_dim_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4132_20AcOHAcOH_dim_S66.in,e74eb5b715699f58e349dfa7ab438d620f73d0609c3030df243fec5c75faba7d,eac015b94877f30f9dadddced8f6ec04706150a8f8be7ccab3738c481ae7eacc,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,16,0,64,0,244,780,448,1776,not_applicable
4132_20AcOHAcOH_monA_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4132_20AcOHAcOH_monA_S66.in,c67a470e6e63d997da7c239a572ed55f4e967a4b31941ac6bc9c20205c68930c,dce23764405c15eb4ad1984ec99c6ba83b7e94cc71406dc24b9331641cbbab67,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,8,0,32,0,122,390,224,888,not_applicable
4132_20AcOHAcOH_monB_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4132_20AcOHAcOH_monB_S66.in,7ed6723ccd5e9bda9b4c7bdd2c74e88c98a0040c6b5f0817ffb552b44518d74b,0835d85245b7e315845a507c3b5ab14ae4914d09248390b274849bd3832d9463,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,8,0,32,0,122,390,224,888,not_applicable
4133_21AcNH2AcNH2_dim_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4133_21AcNH2AcNH2_dim_S66.in,2035f2f1f3d1f14e15e3e3faf768d6e9898a9f53cf9743c5177fee47cd29a84e,01d3c356cde10114434ca9a3421e38710a922d9884e2e49f5ae325d2df3d37c6,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,18,0,64,0,264,840,486,1906,not_applicable
4133_21AcNH2AcNH2_monA_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4133_21AcNH2AcNH2_monA_S66.in,4b5a3c2bf757ce55fc4fedf1b94fce1601e1905f09b9fd28fab501dfeec52fae,b3ab4340847ce28f64843dc257ea35c7c991d9a8f6e963bddd15c68b745fe2c0,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,32,0,132,420,243,953,not_applicable
4133_21AcNH2AcNH2_monB_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4133_21AcNH2AcNH2_monB_S66.in,31183bc410fc543d2e3ec724146ff7a1844ec5bde510727731fe2f65754fbd41,5fb88f41c87efd548e808b45928b48eeed41152ee9e58a83a6f61b0ff75a1245,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,32,0,132,420,243,953,not_applicable
4134_22AcOHUracil_dim_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4134_22AcOHUracil_dim_S66.in,7d6af91e0b49692bce16e65755b229384880a0f3006a6d3ea1e843ab91a8424b,4b4d7425efa00cdf2c2e25010745474540a54d52c453324992d8e78587f0aa4d,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,20,0,90,0,320,1032,596,2404,not_applicable
4134_22AcOHUracil_monA_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4134_22AcOHUracil_monA_S66.in,5f49fafb22e3e2ab7bf21a2f8e0bc201175b289ffa18c16a875d856e4f34351a,91268d1c67c796352f8cbb51af0b2a5a86654578bb2da1948bf030ca7ea04e20,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,8,0,32,0,122,390,224,888,not_applicable
4134_22AcOHUracil_monB_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4134_22AcOHUracil_monB_S66.in,9c901a254ea90a34be7f3a1e71813f2dee85e4007cf66eef473f436154f9ef8b,72f2f8e61bd97f3ff71b7201fc81cb79b4a901f58d4ec71f0f6d00a4574fcb25,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,58,0,198,642,372,1516,not_applicable
4135_23AcNH2Uracil_dim_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4135_23AcNH2Uracil_dim_S66.in,9d434a1fdee24402ca82f90404016e294f30f1c587cb6f658fc3a5f9807d16da,d62fdf191ff62112367d0667af0bf7118ca812134bb4fe48c0e2050a48b8092f,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,21,0,90,0,330,1062,615,2469,not_applicable
4135_23AcNH2Uracil_monA_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4135_23AcNH2Uracil_monA_S66.in,adb5c13f66aabc938569c1bb71d3947c6d5fa266923378d4b6088f3566d3ea97,dc626c90bdbb9eea2d786b768c61da70aa572fc904312a714ba286e79c67b5e3,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,9,0,32,0,132,420,243,953,not_applicable
4135_23AcNH2Uracil_monB_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4135_23AcNH2Uracil_monB_S66.in,153e61abd85d99fef66f305ffe6f86d12e228aab4493d001633311a0546fa6cd,74a5b14460361d83c37d3ad5c1c04006e0a468d24b62909ce5d543838b9b1365,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,58,0,198,642,372,1516,not_applicable
4136_24BenzeneBenzenepipi_dim_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4136_24BenzeneBenzenepipi_dim_S66.in,faa7d3e5e13bef1beb248fcb65d329e7b44fd35a3235e0f972bcf436406d867e,ca1d3e671bd03fcc78d5719b5c2e343e1ff221a897e65770a63201fbfa086e6b,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,24,0,84,0,360,1152,672,2664,not_applicable
4136_24BenzeneBenzenepipi_monA_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4136_24BenzeneBenzenepipi_monA_S66.in,007a40bb9bbd7ff96c55c48078b3379d832f173337da008514ecd45375c1c51b,c22aef9dd11a793c7cc4613df44cf19a004c1071de69c2944f551194f2c88354,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,42,0,180,576,336,1332,not_applicable
4136_24BenzeneBenzenepipi_monB_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4136_24BenzeneBenzenepipi_monB_S66.in,c3cb1c836aff770945917bb58ed6acb143b33cbab200081de5ea72c1e92fabc9,202658f9b9f2661854e7059630beafd5ca4350dede9561a3aea17e6629978208,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,42,0,180,576,336,1332,not_applicable
4137_25PyridinePyridinepipi_dim_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4137_25PyridinePyridinepipi_dim_S66.in,e9e9bfef420f10da714a7e781fb1570ea6c0e9815544626575eee48c4a029b6e,621b3f5d23280a48cb07c15b2c07161f5347c2b4e86371b01cc6a5e235887002,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,22,0,84,0,338,1086,634,2534,not_applicable
4137_25PyridinePyridinepipi_monA_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4137_25PyridinePyridinepipi_monA_S66.in,71f276ba56279ffe45886c75f093687e6bfb721ca1e80a1fd723d437bb814672,af388c1679d00b94bf20a89f9a56b1de23a6d3b29db39ddd0939a653fca2ce07,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,11,0,42,0,169,543,317,1267,not_applicable
4137_25PyridinePyridinepipi_monB_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4137_25PyridinePyridinepipi_monB_S66.in,996c68135bc349fb808822c98929770427360d7ffa989d5b62b9430417bbbaec,d5bbe16917915f27497e45426c41a5fc0b2bd1804d3f9868ceac5f9740b201a4,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,11,0,42,0,169,543,317,1267,not_applicable
4138_26UracilUracilpipi_dim_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4138_26UracilUracilpipi_dim_S66.in,279314e34e52687ad8efc6d5e8d5dfaf458844d22960557931d98e44acab80ed,fde9a626f056d8030f8cb56cecda1c724dceea3939739d6359e5ad26249bf628,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,24,0,116,0,396,1284,744,3032,not_applicable
4138_26UracilUracilpipi_monA_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4138_26UracilUracilpipi_monA_S66.in,fdcac655ef7f47e1245f34eeb48680a6fb968765bd3568fcabc2a1798b3f256f,3b9a3c91759dda583fbab16ec2993426892d7a77bf4ed82813029ac9e3600337,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,58,0,198,642,372,1516,not_applicable
4138_26UracilUracilpipi_monB_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4138_26UracilUracilpipi_monB_S66.in,4c5a041426a63225792a827f55579317e9483731add89ca632dbc6b2da28421b,554130882b8d4eec14cce9c4ede155b787015959a96c3fd201b6710dd7170309,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,58,0,198,642,372,1516,not_applicable
4139_27BenzenePyridinepipi_dim_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4139_27BenzenePyridinepipi_dim_S66.in,52b90617b816e81d34ef2037163cad1ab78bf6dab87e2f117facf51f81f813ae,ea528610a454e43e4abb7c1f6367a6f5c757c225a8e4b3d6595b374c0033042a,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,23,0,84,0,349,1119,653,2599,not_applicable
4139_27BenzenePyridinepipi_monA_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4139_27BenzenePyridinepipi_monA_S66.in,99b42398d19d3cefe53a20886e1ce153da755964b58a1073fbd21d48ba4ffff9,27a3a05691391294d45cfa7dc0c3fbaf560b9e59213077550546b27844fb1e55,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,42,0,180,576,336,1332,not_applicable
4139_27BenzenePyridinepipi_monB_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4139_27BenzenePyridinepipi_monB_S66.in,dcfb1859532286f5c29c4b051c20ed37f7b26d7a3fb358d79916ef219f08ceb3,1fc0662dec4b14b33b2bfd52dd0e5f39aa6c2b855fc2aacc068f39f01fffdcb5,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,11,0,42,0,169,543,317,1267,not_applicable
4140_28BenzeneUracilpipi_dim_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4140_28BenzeneUracilpipi_dim_S66.in,34cadcc974e816b099651a100ad18f5a09403de2f972c61ce219f2d22b9c9157,a079e08df1acaf0a1654dfd48ce3d927ec4f076539dc070b7cf99101b1808916,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,24,0,100,0,378,1218,708,2848,not_applicable
4140_28BenzeneUracilpipi_monA_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4140_28BenzeneUracilpipi_monA_S66.in,11fadaf401ee587c756050b61af36b2f8265f9229f2c9d0adb4b0f66da4b24dc,8e4c573e5a5b1cca31b17b457896f6e01851761f8beddbf7788002f7d2ca1867,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,42,0,180,576,336,1332,not_applicable
4140_28BenzeneUracilpipi_monB_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4140_28BenzeneUracilpipi_monB_S66.in,0ec26dde3fa1f4797b48e959b558ff5fd92ca3f9a0634b2cf017f77175a53a32,7c4ab11632edde8c63ba9f465933de5c6331d605f0a640cf2abcae664a149911,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,58,0,198,642,372,1516,not_applicable
4141_29PyridineUracilpipi_dim_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4141_29PyridineUracilpipi_dim_S66.in,7237206c055f1257a54ce6c3d8f3d0683863ceb734de910b55d657d7bb0b2c07,30c59baf6a05cab718f3a5f6a792e4841328a83c77e968c593482958f3208d65,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,23,0,100,0,367,1185,689,2783,not_applicable
4141_29PyridineUracilpipi_monA_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4141_29PyridineUracilpipi_monA_S66.in,819fac4c1cde7e40c28b11831af1ea49136a842d355ace60d5f522f57994e163,6ce961b1365cf31b97ca976a7a3c1bfa1d43cd28f9908fcd61ca0449d322559b,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,11,0,42,0,169,543,317,1267,not_applicable
4141_29PyridineUracilpipi_monB_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4141_29PyridineUracilpipi_monB_S66.in,8194d49453356a2e70510330bb2a774d6d04095e63fad9773f1ead175f6aad4d,eecb75f5ab35a32c140acaaa62bec599bc3ab0e428fe28e7ec0d2cdca8ad97eb,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,58,0,198,642,372,1516,not_applicable
4142_30BenzeneEthene_dim_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4142_30BenzeneEthene_dim_S66.in,5ec4d78c6140bc4fe61e5a3fa4429622d39e387e45335c5cd696f176584d45a4,e41b16c800f913dbd196d0df82f50f827252f98c1a79a01f9bb9bacd84ee8b8b,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,18,0,58,0,262,834,486,1906,not_applicable
4142_30BenzeneEthene_monA_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4142_30BenzeneEthene_monA_S66.in,309de4f6cffd01152784011b50d080c66fe4cab3ebc4a8d161236ed75a10ce83,cf94ec532734a3b7636d915e61d29ece6fe74c770fbd5cc83d867f8247252873,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,42,0,180,576,336,1332,not_applicable
4142_30BenzeneEthene_monB_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4142_30BenzeneEthene_monB_S66.in,29d79bcfa15bce09eb73e02e00d7af8a0a3dbf3afd3db6b0212066ef13b3ebf3,2a16c285e052849c29285b713d208067a3b41ddc999319a5fa1d5c8089f670b6,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,6,0,16,0,82,258,150,574,not_applicable
4143_31UracilEthene_dim_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4143_31UracilEthene_dim_S66.in,e1adcbbd2b753cf419ddb4d7478bcb35c9d7c523d4c3777477d294afd01e0cac,f87b90afab54b5cccb3ce516f9f0398714065e65b8ba8b079c1662394fc01c19,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,18,0,74,0,280,900,522,2090,not_applicable
4143_31UracilEthene_monA_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4143_31UracilEthene_monA_S66.in,3b8828343e3384dc3ac2433d983ca016c3adcada7f5a6de6efd302ff93c7149d,5bb1cdd4af05b1543ea0d470002afc67e89bbc916b1b1e79b4029072df4b6aa7,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,58,0,198,642,372,1516,not_applicable
4143_31UracilEthene_monB_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4143_31UracilEthene_monB_S66.in,11a4573b214e26794671e823573a6d009fbc5580abaeada63db0bc9adf01398c,32b5bf724194eb2b9f307f89b7caeb3b12101d6d3021d1412d5217091022caef,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,6,0,16,0,82,258,150,574,not_applicable
4144_32UracilEthyne_dim_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4144_32UracilEthyne_dim_S66.in,580afd75c75ea70bfaa8b2d9eb92d7cf41c255c4e1aa2dd0370325994ac4e27e,c097c4ade3fd2335aa2ad54d870571e8c5247a3fb69aa66dd70ce77892bf3bac,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,16,0,72,0,258,834,484,1960,not_applicable
4144_32UracilEthyne_monA_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4144_32UracilEthyne_monA_S66.in,8dcf6999c3b3312ef50263e3e619825083b48c58bbde07b62932b236adb097f6,6981269f4c629707114872cc08ec1f9f6dd01f32d9399ba57e1fe91e3a21dea9,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,12,0,58,0,198,642,372,1516,not_applicable
4144_32UracilEthyne_monB_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4144_32UracilEthyne_monB_S66.in,0a189c8c9650fb8a345efcaa877974b0d264a1e356f0e742b160c7755c1b42d4,d6252dbe1b35a9869f9b236cd58e1e94a4d77125abb679073c5563644ccc7a29,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,4,0,14,0,60,192,112,444,not_applicable
4145_33PyridineEthene_dim_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4145_33PyridineEthene_dim_S66.in,8ae1ec11c0bd69ca285c32e53d57a398d4503ef6096e038a4ab4779cccc251a8,74db842ecb9a48deb448124ab6d12c340a11f8e7401c793682c3186c25d6f3c9,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,17,0,58,0,251,801,467,1841,not_applicable
4145_33PyridineEthene_monA_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4145_33PyridineEthene_monA_S66.in,2a96529387e67c9246f74770b3074ae89263b9d09ef9ac31325873a6fe0a83b4,68a4a040382f5b7e80d2934f4a857e63211d1ac18de4a449dfb0c9319fe812fb,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,11,0,42,0,169,543,317,1267,not_applicable
4145_33PyridineEthene_monB_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4145_33PyridineEthene_monB_S66.in,b07d132789618e3908b27f797a8670024a3d709fac98ec97ada9e9819be2d411,a6f54accd8301c18a116365bb258c82e128a63087df89bc839d6c2da23155b5b,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,6,0,16,0,82,258,150,574,not_applicable
4146_34PentanePentane_dim_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4146_34PentanePentane_dim_S66.in,021fb0507278058137a6017128b9c3b1b15a6db6c5101e6f5c8e6b2b0bf61c78,16a06665e625b35a8385b2710572c60807f35f87a89689ddde09c04dac3bdd22,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,34,0,84,0,454,1422,826,3130,not_applicable
4146_34PentanePentane_monA_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4146_34PentanePentane_monA_S66.in,7684e9c5b33fdb4c5671dbeed49ee3905dffca106b3de03af97d31eec1b6c734,5581b1fde76dc74f094105f5187627efc6d062d6cfc7c1aa55dd32e3a7f67b44,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,17,0,42,0,227,711,413,1565,not_applicable
4146_34PentanePentane_monB_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4146_34PentanePentane_monB_S66.in,5803da06cd237dc48a187cb21f3550cbdc72e7784814e893e165c66b9bedcb06,3a6536888f40a7993cf0d9a5aeadf77407a5c6a3c322d2964159fb6d6a53978e,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,17,0,42,0,227,711,413,1565,not_applicable
4147_35NeopentanePentane_dim_S66,gscdb137,/clusterfs/mhg-data/yaoshen/GSCDB/qchem_inputs/4147_35NeopentanePentane_dim_S66.in,e8cf08bb324278419c9ed92962f21f061bff4b088fb3dca58c3d2b9b6b462eb0,db5f4aa64d0bec5149f6e7af4e81aeccaa3e2367c9714ad8e2b8da6b782f2ee2,DEF2-QZVPPD,rimp2-def2-QZVPPD,,0,1,34,0,84,0,454,1422,826,3130,not_applicable
